# 1:iteration 2:time[s], 3:T[GK], 4:rho[g/cm3], 5:Ye 
# 6:R[km], 7:Y_n, 8:Y_p, 9:Y_alpha, 10:Y_lights 
# 11:Y_heavies 12:<Z> 13:<A> 14:entropy [kB/baryon] (15:Sn [MeV])
       0  1.4678471373063770E-01   1.0000000009999999E+01   1.0906628953777106E+08   1.6159992405754062E-01   2.5819097389985662E+07   6.8332277031843969E-01   6.5317157741488097E-03   7.7507546466872787E-02   5.2863135492519926E-05   4.5581669589534549E-08   2.1057698432182403E-01   1.3030760103998809E+00   1.1681311679537499E+01
      10  1.4678471577663771E-01   9.9999999221923286E+00   1.0906628647895460E+08   1.6159992442327517E-01   2.5819097552426256E+07   6.8332276882967402E-01   6.5317150162787236E-03   7.7507547031380145E-02   5.2863130078118353E-05   4.5581670924628284E-08   2.1057698526146146E-01   1.3030760132653387E+00   1.1681311679338769E+01
      20  1.4678681088063769E-01   9.9999100163291388E+00   1.0906315455449082E+08   1.6160029892276279E-01   2.5819263892059371E+07   6.8332124447960685E-01   6.5309390785556129E-03   7.7508125019552981E-02   5.2857586548174464E-05   4.5583037057134887E-08   2.1057794738094224E-01   1.3030789471595499E+00   1.1681311478639785E+01
      30  1.4893219737663771E-01   9.9199338963059489E+00   1.0630653089107092E+08   1.6197391477286063E-01   2.5991567054755799E+07   6.8191397503539575E-01   5.8703900703579578E-03   7.8027574887268081E-02   4.8117531183220117E-05   4.6928890048695872E-08   2.1149282203246156E-01   1.3057214942853455E+00   1.1682044506895526E+01
      40  1.8215124499687971E-01   8.5679890147237590E+00   6.6603520830776356E+07   1.6598276834586367E-01   2.9041856320918769E+07   6.6244334800006976E-01   6.2879506411269185E-04   7.4510642976815741E-02   7.3682618192453760E-06   7.4998968465444420E-04   2.2480528750537526E-01   1.3543893124914090E+00   1.1689999686618295E+01
      50  2.3117371124001285E-01   7.9596309658567819E+00   4.5692401439346187E+07   1.6950926320788651E-01   3.2926790878499601E+07   6.2312026706139645E-01   1.6404027961194133E-04   3.7730589021723528E-02   1.9697014633329689E-06   4.2588049965703329E-03   2.5479552399324717E-01   1.5031362839490685E+00   1.1692534948430891E+01
      60  2.3117371124002611E-01   7.9595712547682691E+00   4.5692401439335153E+07   1.6950926320788745E-01   3.2926790878501240E+07   6.2312815683317324E-01   1.6414982135764459E-04   3.7730638957049659E-02   1.9706134040301439E-06   4.2588049955793626E-03   2.5479244088055691E-01   1.5031180954876655E+00   1.1692523639201536E+01
      70  2.3117371124005165E-01   7.9595846551033338E+00   4.5692401439314045E+07   1.6950926320788903E-01   3.2926790878504630E+07   6.2312427816258487E-01   1.6430755047081304E-04   3.7730701936397562E-02   1.9718397477328019E-06   4.2588049939977952E-03   2.5479384135697353E-01   1.5031263574338716E+00   1.1692508448088446E+01
      80  2.3117371124010597E-01   7.9596936995741068E+00   4.5692401439269565E+07   1.6950926320789297E-01   3.2926790878511652E+07   6.2310576320663269E-01   1.6451142944963986E-04   3.7730815605258705E-02   1.9733147815737890E-06   4.2588049909487785E-03   2.5480081036073854E-01   1.5031674702534750E+00   1.1692495612886800E+01
      90  2.3117371124022604E-01   7.9598944797416920E+00   4.5692401439170711E+07   1.6950926320790030E-01   3.2926790878527209E+07   6.2307296016447578E-01   1.6457843921969688E-04   3.7731048388526783E-02   1.9738073106191630E-06   4.2588049846468646E-03   2.5481325979661351E-01   1.5032409142389473E+00   1.1692481576402265E+01
