#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 5.4146085015946499E-01    6.1270900303737923E+00    1.6836686704453427E-04    1.6821179146462347E-04    1.6156386885203429E-12    1.6156386892128067E-12    2.7039502227115530E-05    2.6888206353884894E-05    5.2328171501846893E-08    5.2327188635626609E-08    1.4382459860739355E-08    1.4382432613430829E-08    4.0083342264111228E-04    3.7880627181435095E-04    3.4881627865645287E-01    9.3115703218680602E+17    9.3115703218680602E+17    9.3115703218680602E+17    9.3115703218680602E+17
 5.4399980156580863E-01    6.0726154375252204E+00    2.4060234951661582E-04    2.4038030352238165E-04    1.6484946739227942E-12    1.6484946743871860E-12    4.2436061348003139E-05    4.2167110793700377E-05    7.8221830762457756E-08    7.8220252985939306E-08    1.9722513882509620E-08    1.9722479024694528E-08    6.6031714583581901E-04    6.1863812864842841E-04    3.3696458665914131E-01    8.9330193034867750E+17    8.9330193034867750E+17    8.9330193034867750E+17    8.9330193034867750E+17
 5.4420279974362296E-01    6.0682809673484508E+00    2.4769707320252012E-04    2.4746808799511671E-04    1.6519328273701380E-12    1.6519328280119924E-12    4.4028703581315353E-05    4.3747080415879549E-05    8.0818172067414285E-08    8.0816534777098961E-08    2.0235595612363713E-08    2.0235559418812216E-08    6.8741253813415094E-04    6.4357088781256326E-04    3.3609062901403647E-01    8.9064440714274278E+17    8.9064440714274278E+17    8.9064440714274278E+17    8.9064440714274278E+17
 5.4665693285143047E-01    6.0161238204546956E+00    3.5397987841954986E-04    3.5363814169137964E-04    1.7027965407873983E-12    1.7027965411799850E-12    6.9375735565299282E-05    6.8883635275942810E-05    1.2062258691478591E-07    1.2062001238666609E-07    2.7739817133241820E-08    2.7739771840732215E-08    1.1212659674215304E-03    1.0408214724111013E-03    3.2617218779083351E-01    8.6227691848362982E+17    8.6227691848362982E+17    8.6227691848362982E+17    8.6227691848362982E+17
 5.4892090040266428E-01    5.9684058414017684E+00    4.9667132911977783E-04    4.9615313182812626E-04    1.7646451769467645E-12    1.7646451772884281E-12    1.0715839017027108E-04    1.0633189494307521E-04    1.7613153438091472E-07    1.7612762737231259E-07    3.7411881932002312E-08    3.7411825698277741E-08    1.7688249344618766E-03    1.6290980265963181E-03    3.1771702847040656E-01    8.4145567415468954E+17    8.4145567415468954E+17    8.4145567415468954E+17    8.4145567415468954E+17
 5.5167067136079151E-01    5.9109572431587729E+00    7.5755220521413766E-04    7.5663774851740832E-04    1.8588710755739765E-12    1.8588710758342484E-12    1.8517746840807079E-04    1.8361369918203557E-04    2.8203700994077298E-07    2.8203048470373917E-07    5.4352842693483317E-08    5.4352770183175305E-08    3.0926346838482262E-03    2.8216311208434956E-03    3.0781182999545981E-01    8.2177401702337920E+17    8.2177401702337920E+17    8.2177401702337920E+17    8.2177401702337920E+17
 5.5369963391857735E-01    5.8689227128701145E+00    1.0414771699054674E-03    1.0400338119323194E-03    1.9421424923185741E-12    1.9421424925766169E-12    2.8079693563660800E-04    2.7827662810637934E-04    4.0207062565548237E-07    4.0206107223284577E-07    7.2094711403050221E-08    7.2094623761693816E-08    4.6851794442160956E-03    4.2454491415948046E-03    3.0046097523423287E-01    8.1044369388384806E+17    8.1044369388384806E+17    8.1044369388384806E+17    8.1044369388384806E+17
 5.5600000000000005E-01    5.8216269037044324E+00    1.5038135652093319E-03    1.5013298082260456E-03    2.0512040851736296E-12    2.0512040855914899E-12    4.5587554825629909E-04    4.5151147085250757E-04    6.0523342494173775E-07    6.0521858549416899E-07    1.0000212707387278E-07    1.0000201615681758E-07    7.5254718425798502E-03    6.7673721871273542E-03    2.9183703137459827E-01    8.0021922048511936E+17    8.0021922048511936E+17    8.0021922048511936E+17    8.0021922048511936E+17
 5.5800000000000005E-01    5.7808165077756994E+00    2.0806603199203366E-03    2.0766357013534530E-03    2.1592940864665353E-12    2.1592940868290532E-12    7.0208256005489518E-04    6.9499612885654417E-04    8.6864226045072806E-07    8.6862028841156975E-07    1.3370290847754468E-07    1.3370277739937371E-07    1.1390290855620775E-02    1.0176581473103536E-02    2.8397062811364809E-01    7.9317433309225306E+17    7.9317433309225306E+17    7.9317433309225306E+17    7.9317433309225306E+17
 5.6057252130416457E-01    5.7287440706174380E+00    3.1810012071041165E-03    3.1735147401662452E-03    2.3175406803830008E-12    2.3175406806625855E-12    1.2406682331431048E-03    1.2272998934263722E-03    1.3929880444751877E-06    1.3929506042930851E-06    1.9584799192905471E-07    1.9584783114420084E-07    1.9478498998075567E-02    1.7261368176400772E-02    2.7328207676648725E-01    7.8612446255179469E+17    7.8612446255179469E+17    7.8612446255179469E+17    7.8612446255179469E+17
 5.6299999999999994E-01    5.6800377628590608E+00    4.7807423419374585E-03    4.7674642954731910E-03    2.4881970491758536E-12    2.4881970496748309E-12    2.1527006116998054E-03    2.1280716038315980E-03    2.1914424417827393E-06    2.1913780509868850E-06    2.8315058340181235E-07    2.8315038290362084E-07    3.2437620405148034E-02    2.8530223092286526E-02    2.6265783129656312E-01    7.8110940614147571E+17    7.8110940614147571E+17    7.8110940614147571E+17    7.8110940614147571E+17
 5.6553200189418484E-01    5.6296754239013875E+00    7.3621921741556726E-03    7.3386109792028427E-03    2.6902038790032757E-12    2.6902038793969551E-12    3.8775831290685657E-03    3.8303952248216967E-03    3.5416790012454488E-06    3.5415574924138722E-06    4.1958944257246161E-07    4.1958921543806080E-07    5.5444934916148360E-02    4.8395795376747479E-02    2.5118830604006664E-01    7.7718161140351437E+17    7.7718161140351437E+17    7.7718161140351437E+17    7.7718161140351437E+17
 5.6799999999999995E-01    5.5810159246723439E+00    1.1287719888526055E-02    1.1247679686994182E-02    2.9127201689215875E-12    2.9127201695396457E-12    6.9701847950388515E-03    6.8801252255874029E-03    5.6946728871575993E-06    5.6944251454455716E-06    6.2097663236419484E-07    6.2097638004355405E-07    9.3900624788688242E-02    8.1375643417390120E-02    2.3986509023937894E-01    7.7433579464221658E+17    7.7433579464221658E+17    7.7433579464221658E+17    7.7433579464221658E+17
 5.7056761194224548E-01    5.5308387581965173E+00    1.7723474412938554E-02    1.7656706591143372E-02    3.1736661317269045E-12    3.1736661323701703E-12    1.2992288187433535E-02    1.2813708005013561E-02    9.3988991715824524E-06    9.3983655073771084E-06    9.4208589917185286E-07    9.4208567876932602E-07    1.6320663520731515E-01    1.4043628484151680E-01    2.2822908625001612E-01    7.7215441249096922E+17    7.7215441249096922E+17    7.7215441249096922E+17    7.7215441249096922E+17
 5.7299999999999995E-01    5.4837203645223696E+00    2.7334168474322691E-02    2.7230648117337192E-02    3.4511523791421490E-12    3.4511523800104951E-12    2.3693868305340829E-02    2.3349009725816997E-02    1.5200367012055489E-05    1.5199205950553867E-05    1.4096691418435447E-06    1.4096690389715870E-06    2.7671441768300331E-01    2.3663708011101234E-01    2.1760602081316663E-01    7.7064088538039949E+17    7.7064088538039949E+17    7.7064088538039949E+17    7.7064088538039949E+17
 5.7557533176563169E-01    5.4342703889022310E+00    4.3489460834739625E-02    4.3334799871587421E-02    3.7795142770282286E-12    3.7795142779515294E-12    4.5233157217187500E-02    4.4535507856863471E-02    2.5434559095583995E-05    2.5431726777858667E-05    2.1776361680418460E-06    2.1776364607439429E-06    4.8605353247984501E-01    4.1326257406868255E-01    2.0700296011042327E-01    7.6947656791253990E+17    7.6947656791253990E+17    7.6947656791253990E+17    7.6947656791253990E+17
 5.7799999999999996E-01    5.3881209876753386E+00    6.7653478048678467E-02    6.7446125504565871E-02    4.1232798813756675E-12    4.1232798825725373E-12    8.3859960836229819E-02    8.2499234892010248E-02    4.1493714819273981E-05    4.1486956230080221E-05    3.3025848074229621E-06    3.3025858961041512E-06    8.2910022961904761E-01    7.0178958625386834E-01    1.9776234805407167E-01    7.6868709269039309E+17    7.6868709269039309E+17    7.6868709269039309E+17    7.6868709269039309E+17
 5.8056207460443543E-01    5.3397820815971730E+00    1.0831509611674288E-01    1.0807330849287540E-01    4.5250666786441538E-12    4.5250666799906851E-12    1.6216701638880460E-01    1.5940771223775904E-01    6.9872490467767946E-05    6.9854324336099982E-05    5.1599016708043838E-06    5.1599046400604318E-06    1.4619497300651132E+00    1.2332614071031835E+00    1.8885884735258654E-01    7.6809046668033267E+17    7.6809046668033267E+17    7.6809046668033267E+17    7.6809046668033267E+17
 5.8299999999999996E-01    5.2941882240481704E+00    1.6980733082786931E-01    1.6961488530518976E-01    4.9457170626348397E-12    4.9457170642947238E-12    3.0514034057158812E-01    2.9975278461457883E-01    1.1500910455668472E-04    1.1495856361940571E-04    7.9207814785670322E-06    7.9207878881343332E-06    2.5114134026462822E+00    2.1149785453419669E+00    1.8122334540212759E-01    7.6768906536856269E+17    7.6768906536856269E+17    7.6768906536856269E+17    7.6768906536856269E+17
 5.8560478446280562E-01    5.2459038833782250E+00    2.7448387947739272E-01    2.7458621728002630E-01    5.4383952869031706E-12    5.4383952888106071E-12    6.0107604736667297E-01    5.9013515513014470E-01    1.9611953589580020E-04    1.9598367450790168E-04    1.2546108726498031E-05    1.2546122455839177E-05    4.4773664029785181E+00    3.7703215684922426E+00    1.7393280622880875E-01    7.6738862783796390E+17    7.6738862783796390E+17    7.6738862783796390E+17    7.6738862783796390E+17
 5.8799999999999997E-01    5.2018930190620951E+00    4.2527723567743136E-01    4.2614560957314768E-01    5.9331119303064208E-12    5.9331119325773806E-12    1.1195496829838241E+00    1.0988845333155668E+00    3.1997541984564118E-04    3.1961113451689353E-04    1.9111665827459479E-05    1.9111691369154005E-05    7.5958388688643064E+00    6.4089298135769965E+00    1.6798867116265762E-01    7.6719671203604006E+17    7.6719671203604006E+17    7.6719671203604006E+17    7.6719671203604006E+17
 5.9032877043407039E-01    5.1594570871767642E+00    6.4582354796959396E-01    6.4833004104229552E-01    6.4547170605965683E-12    6.4547170632532349E-12    2.0384541030744643E+00    2.0009918510148625E+00    5.1306126815681662E-04    5.1208173581958208E-04    2.8582940621483018E-05    2.8582985652171933E-05    1.2617327288421382E+01    1.0688171701972962E+01    1.6285795583668478E-01    7.6706579740215501E+17    7.6706579740215501E+17    7.6706579740215501E+17    7.6706579740215501E+17
 5.9255278472103901E-01    5.1192532846068906E+00    9.5294020850234662E-01    9.5846097764159333E-01    6.9924662355231884E-12    6.9924662385696187E-12    3.5859425439567554E+00    3.5213770000042715E+00    8.0149792627835694E-04    7.9917303661441021E-04    4.1596534883949652E-05    4.1596609578404870E-05    2.0331012418237229E+01    1.7315797998561365E+01    1.5849375799426926E-01    7.6697718668584666E+17    7.6697718668584666E+17    7.6697718668584666E+17    7.6697718668584666E+17
 5.9499999999999997E-01    5.0753765700485287E+00    1.4424141611598535E+00    1.4539714387704155E+00    7.6315586312791598E-12    7.6315586347921425E-12    6.6010562273385309E+00    6.4878594260154410E+00    1.3004368738364165E-03    1.2947169907745980E-03    6.2039264833123781E-05    6.2039387383142389E-05    3.4004660464733689E+01    2.9191734539131708E+01    1.5422933976598938E-01    7.6690851529019405E+17    7.6690851529019405E+17    7.6690851529019405E+17    7.6690851529019405E+17
 5.9757230475285461E-01    5.0296624256364568E+00    2.1872016168746162E+00    2.2098448842664888E+00    8.3602301199879352E-12    8.3602301240838412E-12    1.2312551654903244E+01    1.2124296059681521E+01    2.1393540061357655E-03    2.1243442160438818E-03    9.2612946691809784E-05    9.2613146076161586E-05    5.7400411252676584E+01    4.9860052186159912E+01    1.5029062576540336E-01    7.6685916524063578E+17    7.6685916524063578E+17    7.6685916524063578E+17    7.6685916524063578E+17
 5.9999999999999998E-01    4.9868959756513842E+00    3.1769139035068625E+00    3.2164976594608539E+00    9.1034321674276924E-12    9.1034321721292060E-12    2.1754426578094794E+01    2.1481815236022523E+01    3.3838850364814230E-03    3.3484079743685579E-03    1.3246501183643582E-04    1.3246531351201294E-04    9.2423192016275578E+01    8.1457240713294198E+01    1.4748660126589089E-01    7.6682708782614848E+17    7.6682708782614848E+17    7.6682708782614848E+17    7.6682708782614848E+17
 6.0215447928625088E-01    4.9492471678094949E+00    4.3629613049885547E+00    4.4249180598386166E+00    9.8093818347537186E-12    9.8093818400434901E-12    3.5483074355958180E+01    3.5165151306626768E+01    5.0390423539717509E-03    4.9653246149519020E-03    1.7931203490715786E-04    1.7931246553446598E-04    1.3903700827639310E+02    1.2457037118813221E+02    1.4621235426721244E-01    7.6680645531051456E+17    7.6680645531051456E+17    7.6680645531051456E+17    7.6680645531051456E+17
 6.0322136601959486E-01    4.9307090358545604E+00    5.0870199201118087E+00    5.1634191761448012E+00    1.0176013400076249E-11    1.0176013405653755E-11    4.5056848073442069E+01    4.4734832470996324E+01    6.1296865374983770E-03    6.0283242936433872E-03    2.0753337970753479E-04    2.0753389084858913E-04    1.6987949583014887E+02    1.5341091293216633E+02    1.4563945900293490E-01    7.6679815758248358E+17    7.6679815758248358E+17    7.6679815758248358E+17    7.6679815758248358E+17
 6.0575964773050672E-01    4.8868827114720439E+00    7.2346346704131159E+00    7.3555968931792606E+00    1.1096106282163561E-11    1.1096106288609735E-11    7.7787470121807701E+01    7.7845477599415688E+01    9.6520809707735366E-03    9.4113201716970012E-03    2.8973583178170287E-04    2.8973658207181454E-04    2.6753468260732728E+02    2.4865997412077346E+02    1.4441655948059071E-01    7.6678258605406272E+17    7.6678258605406272E+17    7.6678258605406272E+17    7.6678258605406272E+17
 6.0829301700536498E-01    4.8435296257633791E+00    1.0123414367368486E+01    1.0306175900222202E+01    1.2085933802813966E-11    1.2085933810263053E-11    1.3079389783200611E+02    1.3244017211200753E+02    1.4993447399258798E-02    1.4439809126198536E-02    3.9747828339428074E-04    3.9747935746490312E-04    4.1103274095886439E+02    3.9709747198440851E+02    1.4333534418823679E-01    7.6677123859999322E+17    7.6677123859999322E+17    7.6677123859999322E+17    7.6677123859999322E+17
 6.1084291880374719E-01    4.8002819864275619E+00    1.4017523217893375E+01    1.4283974905219269E+01    1.3161981276489085E-11    1.3161981285106774E-11    2.1538550162112139E+02    2.2180836174449081E+02    2.3109602219015073E-02    2.1877796553487632E-02    5.3881838920074795E-04    5.3881990109853461E-04    6.1934561678376076E+02    6.2875176084424163E+02    1.4233174990062275E-01    7.6676267233878003E+17    7.6676267233878003E+17    7.6676267233878003E+17    7.6676267233878003E+17
 6.1327330946089009E-01    4.7594207995768558E+00    1.8905567935199979E+01    1.9274714587195909E+01    1.4272018450908178E-11    1.4272018460831951E-11    3.3766304380934895E+02    3.5575828538709334E+02    3.4508146138837160E-02    3.1931806084301156E-02    7.1130662659531652E-04    7.1130869589041128E-04    8.9240751400022589E+02    9.6324554842709574E+02    1.4142936373947376E-01    7.6675643352719232E+17    7.6675643352719232E+17    7.6675643352719232E+17    7.6675643352719232E+17
 6.1579234866564481E-01    4.7174362440915489E+00    2.5534520672532231E+01    2.6036872468353636E+01    1.5522428799091476E-11    1.5522428810587984E-11    5.2459892623391204E+02    5.7063114487659425E+02    5.1773408451278383E-02    4.6424428480786567E-02    9.3856032482418856E-04    9.3856316485097218E-04    1.2708413836589684E+03    1.4839064766559950E+03    1.4054084855928203E-01    7.6675138191661658E+17    7.6675138191661658E+17    7.6675138191661658E+17    7.6675138191661658E+17
 6.1828958299246517E-01    4.6761806833817259E+00    3.4120645395229381E+01    3.4784579884304350E+01    1.6877293676070430E-11    1.6877293689403799E-11    7.8960744815600424E+02    8.9742830652535770E+02    7.6719308374495476E-02    6.5899430114756297E-02    1.2242274747889328E-03    1.2242313262543884E-03    1.7545340497950422E+03    2.2572297032042438E+03    1.3971553207456822E-01    7.6674742212368973E+17    7.6674742212368973E+17    7.6674742212368973E+17    7.6674742212368973E+17
 6.2083612587081616E-01    4.6344820492794589E+00    4.5575549647028154E+01    4.6437377446673125E+01    1.8393794698339713E-11    1.8393794713840435E-11    1.1683430542085221E+03    1.4056537758504885E+03    1.1379615666655268E-01    9.2468844233438305E-02    1.5939515196947936E-03    1.5939568130546699E-03    2.3778631534757510E+03    3.4377988576018352E+03    1.3895626273480058E-01    7.6674415086438515E+17    7.6674415086438515E+17    7.6674415086438515E+17    7.6674415086438515E+17
 6.2332911998164220E-01    4.5940204681895924E+00    6.0269601750604778E+01    6.1363741683499946E+01    2.0025883435884826E-11    2.0025883453901124E-11    1.6584004430965115E+03    2.1597983263668293E+03    1.6667488315260764E-01    1.2533779823560687E-01    2.0542018621616397E-03    2.0542090792528001E-03    3.0997799262496524E+03    5.1657274850725926E+03    1.3832834318702697E-01    7.6674149855155059E+17    7.6674149855155059E+17    7.6674149855155059E+17    7.6674149855155059E+17
 6.2563113405473103E-01    4.5569722814187541E+00    7.7886998981566236E+01    7.9234565320616184E+01    2.1673534873878524E-11    2.1673534894546818E-11    2.2363371931022343E+03    3.1891607704988710E+03    2.3647954531063911E-01    1.6269353368508171E-01    2.5906319649999787E-03    2.5906417781503136E-03    3.8672328720290570E+03    7.5030274050520247E+03    1.3788705598410531E-01    7.6673940950005926E+17    7.6673940950005926E+17    7.6673940950005926E+17    7.6673940950005926E+17
 6.2754404384246587E-01    4.5264136596824827E+00    9.6329846225808836E+01    9.7918946942686489E+01    2.3149358649141081E-11    2.3149358672430339E-11    2.7444588370524530E+03    4.3874095943283755E+03    3.1559270538804263E-01    1.9397805890741138E-01    3.1384460882669016E-03    3.1384586953926590E-03    4.4494742340604334E+03    1.0214008799801555E+04    1.3764559905635967E-01    7.6673789296028390E+17    7.6673789296028390E+17    7.6673789296028390E+17    7.6673789296028390E+17
