#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 5.3339436973128806E-01    6.3034244937850703E+00    4.9667724503890120E-05    4.9608466051043728E-05    2.1729359693321366E-12    2.1729359713770648E-12    5.2407842551473126E-06    5.2312024071071217E-06    1.3246740051252810E-08    1.3246621232943472E-08    5.1215477201396262E-09    5.1215395879019467E-09    6.5259243614901858E-05    6.3916174960950935E-05    4.7701407407068747E-01    1.3084020888966656E+18    1.3084020888966656E+18    1.3084020888966656E+18    1.3084020888966656E+18
 5.3580849970682098E-01    6.2501256552098878E+00    6.5262458742930063E-05    6.5188790697566395E-05    2.0716965233501549E-12    2.0716965248484189E-12    7.3637728859469171E-06    7.3454204961611885E-06    1.8301009133278397E-08    1.8300803375959617E-08    6.5570828441968395E-09    6.5570721404698903E-09    9.9971267783750180E-05    9.7353065907176568E-05    4.4786767042004505E-01    1.2041009353826176E+18    1.2041009353826176E+18    1.2041009353826176E+18    1.2041009353826176E+18
 5.3796405340721720E-01    6.2029165931145789E+00    8.4345257025653602E-05    8.4253880641729564E-05    2.0091980332892557E-12    2.0091980345550492E-12    1.0126226700142820E-05    1.0094724494035606E-05    2.4700042856620553E-08    2.4699716109604394E-08    8.2583446880132952E-09    8.2583310003995711E-09    1.4801980998977791E-04    1.4331492295720181E-04    4.2542763166314035E-01    1.1253374665821006E+18    1.1253374665821006E+18    1.1253374665821006E+18    1.1253374665821006E+18
 5.4000000000000004E-01    6.1586545616027140E+00    1.0860567255223092E-04    1.0849147942674470E-04    1.9719097769609420E-12    1.9719097783964449E-12    1.3860481393468014E-05    1.3809084868766050E-05    3.3100573151371656E-08    3.3100075945194536E-08    1.0354715192990552E-08    1.0354697674584765E-08    2.1635523294904631E-04    2.0823729167953901E-04    4.0717505087605343E-01    1.0622470416328707E+18    1.0622470416328707E+18    1.0622470416328707E+18    1.0622470416328707E+18
 5.4227454750547333E-01    6.1095787076879757E+00    1.4572819385803078E-04    1.4557823739248332E-04    1.9529451119513572E-12    1.9529451130019561E-12    1.9981905152047628E-05    1.9894377865110657E-05    4.6399081827318222E-08    4.6398296777122069E-08    1.3455379410628697E-08    1.3455357431115805E-08    3.3361101095374392E-04    3.1881008686379767E-04    3.8982323253633661E-01    1.0032946222653039E+18    1.0032946222653039E+18    1.0032946222653039E+18    1.0032946222653039E+18
 5.4495809394893446E-01    6.0521808807932942E+00    2.0924664861967518E-04    2.0903288402740838E-04    1.9587247616167798E-12    1.9587247623541540E-12    3.1401247015844079E-05    3.1238966621135851E-05    7.0083956072831393E-08    7.0082630240799900E-08    1.8547849546086982E-08    1.8547821033096616E-08    5.6195766950402045E-04    5.3223341080196190E-04    3.7284599231858245E-01    9.4721880688603277E+17    9.4721880688603277E+17    9.4721880688603277E+17    9.4721880688603277E+17
 5.4700000000000004E-01    6.0088684927658589E+00    2.7836348846914280E-04    2.7807631783118556E-04    1.9820052182125756E-12    1.9820052190694030E-12    4.4949104294431143E-05    4.4690320044922070E-05    9.6851525308666307E-08    9.6849565894694956E-08    2.3875878053834498E-08    2.3875842552288405E-08    8.4109336194416410E-04    7.9095708707294782E-04    3.6197372696403590E-01    9.1283689049039347E+17    9.1283689049039347E+17    9.1283689049039347E+17    9.1283689049039347E+17
 5.4962811822847735E-01    5.9535774299689042E+00    4.0706455553011773E-04    4.0663079773798331E-04    2.0342962561016632E-12    2.0342962566508704E-12    7.2691646665525624E-05    7.2219794861264340E-05    1.4862314276039300E-07    1.4861991173879289E-07    3.3388264211834932E-08    3.3388219986587298E-08    1.4231064683953964E-03    1.3258737421928987E-03    3.4984818034404236E-01    8.7724886475097690E+17    8.7724886475097690E+17    8.7724886475097690E+17    8.7724886475097690E+17
 5.5114249224482015E-01    5.9219489634224649E+00    5.0968242844956794E-04    5.0912118845657366E-04    2.0754161560222584E-12    2.0754161567063857E-12    9.6792236526265090E-05    9.6123897128083343E-05    1.9130799879493444E-07    1.9130369188280672E-07    4.0712428031087828E-08    4.0712376235978444E-08    1.9327257713335981E-03    1.7909296743846906E-03    3.4356984266735330E-01    8.6052665004099891E+17    8.6052665004099891E+17    8.6052665004099891E+17    8.6052665004099891E+17
 5.5360816886960673E-01    5.8708111675394967E+00    7.4109006647987978E-04    7.4020640139072478E-04    2.1592939619306138E-12    2.1592939623810581E-12    1.5647472815770880E-04    1.5529101160790504E-04    2.9099050841369870E-07    2.9098363536020768E-07    5.6659319648439002E-08    5.6659257451839658E-08    3.1942751892141867E-03    2.9338364501382496E-03    3.3402416241857918E-01    8.3819156913849357E+17    8.3819156913849357E+17    8.3819156913849357E+17    8.3819156913849357E+17
 5.5600000000000005E-01    5.8216269037044324E+00    1.0752868910706005E-03    1.0738573707224394E-03    2.2606474911766686E-12    2.2606474917575021E-12    2.5342482980990561E-04    2.5134894341229732E-04    4.4116815564350205E-07    4.4115730612029830E-07    7.8759590733082181E-08    7.8759513450718320E-08    5.2221434260275304E-03    4.7556261955655401E-03    3.2510766318578277E-01    8.2131054369473818E+17    8.2131054369473818E+17    8.2131054369473818E+17    8.2131054369473818E+17
 5.5681711622132080E-01    5.8049187915944787E+00    1.2234432959315697E-03    1.2217439203017493E-03    2.2998348906490680E-12    2.2998348910026498E-12    2.9987177394136911E-04    2.9735198433679513E-04    5.0957515702109223E-07    5.0956247612973411E-07    8.8308301211675167E-08    8.8308222298789824E-08    6.1822084534849863E-03    5.6136864234230957E-03    3.2205662744673863E-01    8.1644693845764390E+17    8.1644693845764390E+17    8.1644693845764390E+17    8.1644693845764390E+17
 5.5897992134754571E-01    5.7609255681856570E+00    1.7294387434040521E-03    1.7267047084515549E-03    2.4149785674774029E-12    2.4149785678683273E-12    4.7216942278371687E-04    4.6793889138471852E-04    7.4979744373098006E-07    7.4977803019204887E-07    1.2010805562371339E-07    1.2010796368935303E-07    9.6824766228770596E-03    8.7258000514509500E-03    3.1381596394680433E-01    8.0544572261834035E+17    8.0544572261834035E+17    8.0544572261834035E+17    8.0544572261834035E+17
 5.6080052825248894E-01    5.7241514930110808E+00    2.3255699971811866E-03    2.3214256745499534E-03    2.5250932209736179E-12    2.5250932213960314E-12    6.9847320695766641E-04    6.9188751494111750E-04    1.0431470056398658E-06    1.0431189651919340E-06    1.5641396951484633E-07    1.5641386696568493E-07    1.4155381891169608E-02    1.2676988217106265E-02    3.0657546332126479E-01    7.9798919912557978E+17    7.9798919912557978E+17    7.9798919912557978E+17    7.9798919912557978E+17
 5.6329088625738277E-01    5.6742291101895326E+00    3.5107570499726538E-03    3.5033408350962523E-03    2.6962182809635197E-12    2.6962182814365284E-12    1.2095365248942867E-03    1.1973471859783884E-03    1.6505260377442970E-06    1.6504783577291474E-06    2.2621328858265279E-07    2.2621317472171200E-07    2.3872064826961081E-02    2.1199334976187402E-02    2.9607044683207451E-01    7.8994315690322458E+17    7.8994315690322458E+17    7.8994315690322458E+17    7.8994315690322458E+17
 5.6587531959945225E-01    5.6228811899133815E+00    5.4256977130545279E-03    5.4120974038941640E-03    2.9004873767735790E-12    2.9004873772601175E-12    2.1728023637484499E-03    2.1493974235249069E-03    2.6797532864451886E-06    2.6796653242402973E-06    3.3489947588554443E-07    3.3489936312293702E-07    4.1225615211875503E-02    3.6297195966994295E-02    2.8438041047446272E-01    7.8367564031087846E+17    7.8367564031087846E+17    7.8367564031087846E+17    7.8367564031087846E+17
 5.6824879207455126E-01    5.5761340915357502E+00    8.1479215662838573E-03    8.1243984376060310E-03    3.1139463611732108E-12    3.1139463618646594E-12    3.7725843034355946E-03    3.7294274691240378E-03    4.2127409463933439E-06    4.2125753016546787E-06    4.8429918173865906E-07    4.8429908628617086E-07    6.8353789397860826E-02    5.9718129893144928E-02    2.7302032697012829E-01    7.7935960932387443E+17    7.7935960932387443E+17    7.7935960932387443E+17    7.7935960932387443E+17
 5.7083562298750812E-01    5.5256272654134584E+00    1.2783278374111333E-02    1.2741401325331903E-02    3.3777072451345214E-12    3.3777072458362981E-12    6.9827627995139342E-03    6.8975118576411667E-03    6.9504577670756049E-06    6.9501179027759733E-06    7.3073763168467153E-07    7.3073762178422200E-07    1.1913798905239853E-01    1.0323118445210089E-01    2.6019468803880724E-01    7.7585146672334989E+17    7.7585146672334989E+17    7.7585146672334989E+17    7.7585146672334989E+17
 5.7329138649258593E-01    5.4781028356180022E+00    1.9734953355832138E-02    1.9664554158953036E-02    3.6613324673825587E-12    3.6613324682383764E-12    1.2692728523086999E-02    1.2527970994047321E-02    1.1258536218443630E-05    1.1257820259289484E-05    1.0894946193555086E-06    1.0894947957841659E-06    2.0279508913486535E-01    1.7439610176298037E-01    2.4790179596129014E-01    7.7339948375152704E+17    7.7339948375152704E+17    7.7339948375152704E+17    7.7339948375152704E+17
 5.7583287035532482E-01    5.4293498801935751E+00    3.1135654190031701E-02    3.1019503026967103E-02    3.9923411944610151E-12    3.9923411955393734E-12    2.3855786749552944E-02    2.3526113195857262E-02    1.8672052446538913E-05    1.8670389464718596E-05    1.6619909762400720E-06    1.6619915720349423E-06    3.5331285436297627E-01    3.0159323769166729E-01    2.3540378715477936E-01    7.7153965293524390E+17    7.7153965293524390E+17    7.7153965293524390E+17    7.7153965293524390E+17
 5.7826657954622840E-01    5.3830710768724463E+00    4.8462251800229207E-02    4.8282769943532755E-02    4.3483806956980118E-12    4.3483806970012293E-12    4.4134337305180224E-02    4.3487738818960522E-02    3.0489349862515151E-05    3.0485476699148851E-05    2.5106990250498366E-06    2.5107004497855364E-06    6.0382896848054934E-01    5.1208568847965896E-01    2.2394145054800030E-01    7.7024382870296064E+17    7.7024382870296064E+17    7.7024382870296064E+17    7.7024382870296064E+17
 5.8084579405430770E-01    5.3344558616433959E+00    7.7869852985321245E-02    7.7602471023053968E-02    4.7709624809123452E-12    4.7709624824725920E-12    8.5585427616933427E-02    8.4256054758695270E-02    5.1547684698679352E-05    5.1537292890363050E-05    3.9183079964575554E-06    3.9183111835163155E-06    1.0698894957579528E+00    9.0188790711239630E-01    2.1258125205559619E-01    7.6925503860924710E+17    7.6925503860924710E+17    7.6925503860924710E+17    7.6925503860924710E+17
 5.8328878972168841E-01    5.2888131593957661E+00    1.2250312475115423E-01    1.2214525729820037E-01    5.2170551327708340E-12    5.2170551346385714E-12    1.6155934401784541E-01    1.5892089138513327E-01    8.5120030508166954E-05    8.5091628694044459E-05    6.0104601806869304E-06    6.0104665953788841E-06    1.8446627933890993E+00    1.5479103681186508E+00    2.0270901211732861E-01    7.6858820847762342E+17    7.6858820847762342E+17    7.6858820847762342E+17    7.6858820847762342E+17
 5.8582968856657169E-01    5.2417555936626448E+00    1.9675396165945286E-01    1.9633993527234517E-01    5.7314748846893053E-12    5.7314748869182178E-12    3.1485556525926633E-01    3.0947331551395646E-01    1.4386125208708253E-04    1.4378729540770620E-04    9.4251633898505423E-06    9.4251761149836386E-06    3.2571387588337322E+00    2.7239338377212508E+00    1.9342885543981811E-01    7.6809668798314880E+17    7.6809668798314880E+17    7.6809668798314880E+17    7.6809668798314880E+17
 5.8830758800375260E-01    5.1962680642637569E+00    3.1214617646765447E-01    3.1182444709729029E-01    6.2857639735598728E-12    6.2857639761881156E-12    6.0532815836230314E-01    5.9464028707822114E-01    2.4018782984425990E-04    2.3997750061035744E-04    1.4638772326852790E-05    1.4638796248175118E-05    5.6653949712126153E+00    4.7315308671124496E+00    1.8537623366619291E-01    7.6776174484927987E+17    7.6776174484927987E+17    7.6776174484927987E+17    7.6776174484927987E+17
 5.9088326018322634E-01    5.1494040516246251E+00    5.0189566247076323E-01    5.0207210706854244E-01    6.9199508899657987E-12    6.9199508931207625E-12    1.1930696701255488E+00    1.1716595783353723E+00    4.0845378224089036E-04    4.0781868793110239E-04    2.3068576607459499E-05    2.3068621258931096E-05    1.0028275660688850E+01    8.3830327840920962E+00    1.7800672976207646E-01    7.6752152883168730E+17    7.6752152883168730E+17    7.6752152883168730E+17    7.6752152883168730E+17
 5.9328554204966344E-01    5.1060758651130298E+00    7.7569859847836908E-01    7.7714017709640582E-01    7.5675687342719361E-12    7.5675687379175003E-12    2.2381843399758661E+00    2.1980272306389557E+00    6.6795739914023405E-04    6.6636614675448503E-04    3.5041805423024450E-05    3.5041882447542067E-05    1.6981924612485265E+01    1.4234809091836762E+01    1.7197556130127767E-01    7.6736706805177370E+17    7.6736706805177370E+17    7.6736706805177370E+17    7.6736706805177370E+17
 5.9592822478527452E-01    5.0588327502912254E+00    1.2357159881789161E+00    1.2402877653178328E+00    8.3461775724318725E-12    8.3461775766876214E-12    4.4307017887101496E+00    4.3535478039776478E+00    1.1395092818340072E-03    1.1351949316194363E-03    5.4833428292459314E-05    5.4833562881324276E-05    2.9982799773010971E+01    2.5276205096498842E+01    1.6619979026415380E-01    7.6725092343379251E+17    7.6725092343379251E+17    7.6725092343379251E+17    7.6725092343379251E+17
 5.9821704750974647E-01    5.0182689535963831E+00    1.8204952372372392E+00    1.8302743436193414E+00    9.0794506103243680E-12    9.0794506152208555E-12    7.9001592939920036E+00    7.7728927079751449E+00    1.7931712435095204E-03    1.7824761095961014E-03    7.9579246991926171E-05    7.9579454477207609E-05    4.8352670831996143E+01    4.1105904028421421E+01    1.6185056903753767E-01    7.6718213639072678E+17    7.6718213639072678E+17    7.6718213639072678E+17    7.6718213639072678E+17
 6.0083717899025235E-01    4.9722326495496203E+00    2.7807016339332904E+00    2.8009811083763809E+00    9.9868203722433769E-12    9.9868203779317590E-12    1.5055874565801592E+01    1.4850856168497980E+01    2.9791992879713903E-03    2.9512566456367192E-03    1.1947810300321091E-04    1.1947843692694953E-04    8.2103955267826677E+01    7.0714906012105359E+01    1.5858042217553575E-01    7.6712766857974080E+17    7.6712766857974080E+17    7.6712766857974080E+17    7.6712766857974080E+17
 6.0310402139185859E-01    4.9327446026483912E+00    3.9487386824242052E+00    3.9839353396164681E+00    1.0832409583577986E-11    1.0832409589948448E-11    2.5942119025535494E+01    2.5658167423109333E+01    4.5842730482573597E-03    4.5266350778957552E-03    1.6710755204404597E-04    1.6710804305009890E-04    1.2820090628932607E+02    1.1185773234510202E+02    1.5676403423395907E-01    7.6709452775599283E+17    7.6709452775599283E+17    7.6709452775599283E+17    7.6709452775599283E+17
 6.0563583028734014E-01    4.8890114948103403E+00    5.7363416499307833E+00    5.7970066194814800E+00    1.1846006161348000E-11    1.1846006168705423E-11    4.6524399809353682E+01    4.6289386370264197E+01    7.3192816871001688E-03    7.1781436864465685E-03    2.3851547162286220E-04    2.3851620855348400E-04    2.0603085681998331E+02    1.8393631667278038E+02    1.5507828655029846E-01    7.6706802413600422E+17    7.6706802413600422E+17    7.6706802413600422E+17    7.6706802413600422E+17
 6.0777085355504412E-01    4.8524337345554613E+00    7.7470862868921522E+00    7.8384932485683825E+00    1.2759700051783464E-11    1.2759700060087217E-11    7.4659002360108218E+01    7.4840671930614377E+01    1.0744010932632265E-02    1.0450037637541210E-02    3.1713761781572371E-04    3.1713863072750561E-04    3.0165337956946894E+02    2.7647650949156736E+02    1.5387735280275697E-01    7.6705168403351360E+17    7.6705168403351360E+17    7.6705168403351360E+17    7.6705168403351360E+17
 6.1029658407278642E-01    4.8095154800923146E+00    1.0899407766077353E+01    1.1041155547076492E+01    1.3913993815321768E-11    1.3913993824881352E-11    1.2784608025486314E+02    1.2971919531237131E+02    1.6742315632852563E-02    1.6077201719006420E-02    4.3762516734188181E-04    4.3762662471342372E-04    4.6440833725925717E+02    4.4258992229962894E+02    1.5263962354239660E-01    7.6703716587105984E+17    7.6703716587105984E+17    7.6703716587105984E+17    7.6703716587105984E+17
 6.1285429372630285E-01    4.7664406467611249E+00    1.5183525023082867E+01    1.5394782210757006E+01    1.5170970864127725E-11    1.5170970875196200E-11    2.1413649462852021E+02    2.2135904614121438E+02    2.5886709369255363E-02    2.4385859330132771E-02    5.9714658782796350E-04    5.9714865884552331E-04    6.9914028968754326E+02    7.0329504452704259E+02    1.5153040013166438E-01    7.6702624320955213E+17    7.6702624320955213E+17    7.6702624320955213E+17    7.6702624320955213E+17
 6.1527790227413870E-01    4.7259802648810734E+00    2.0563407992971989E+01    2.0861104615930401E+01    1.6453645754739669E-11    1.6453645767457771E-11    3.4029652415219948E+02    3.6038559576323757E+02    3.8708474426640140E-02    3.5586827673221313E-02    7.9224385436815108E-04    7.9224672643570210E-04    1.0056338061579124E+03    1.0794446621931963E+03    1.5057353854978450E-01    7.6701832676660250E+17    7.6701832676660250E+17    7.6701832676660250E+17    7.6701832676660250E+17
 6.1779904524396834E-01    4.6842560376112719E+00    2.7927034559506581E+01    2.8339147843600273E+01    1.7895985256588902E-11    1.7895985271321487E-11    5.3538151182335821E+02    5.8750606057052516E+02    5.8249694838554897E-02    5.1696835605350322E-02    1.0521227877563683E-03    1.0521267810406801E-03    1.4282161266194303E+03    1.6697451493214489E+03    1.4965421091302616E-01    7.6701190335372109E+17    7.6701190335372109E+17    7.6701190335372109E+17    7.6701190335372109E+17
 6.2029360039799109E-01    4.6433344063528184E+00    3.7516195435531571E+01    3.8069481174647272E+01    1.9447970329663022E-11    1.9447970346711635E-11    8.1513615457083483E+02    9.3730160513336205E+02    8.6553275479723690E-02    7.3367302320216043E-02    1.3811883262153356E-03    1.3811938731058888E-03    1.9676504510084696E+03    2.5503985449344405E+03    1.4881942471316575E-01    7.6700687996440986E+17    7.6700687996440986E+17    7.6700687996440986E+17    7.6700687996440986E+17
 6.2284877890867296E-01    4.6017888886653777E+00    5.0486085833039610E+01    5.1216487902334521E+01    2.1185665594674965E-11    2.1185665614515006E-11    1.2143419225150308E+03    1.4927519862912836E+03    1.2916238331586652E-01    1.0255611118874668E-01    1.8137909259548573E-03    1.8137986509228782E-03    2.6523039386764876E+03    3.9144025621243841E+03    1.4805446505308756E-01    7.6700270298413837E+17    7.6700270298413837E+17    7.6700270298413837E+17    7.6700270298413837E+17
 6.2527719514124891E-01    4.5626490109908771E+00    6.6675869622132325E+01    6.7610255330621101E+01    2.2993870619495214E-11    2.2993870642420608E-11    1.7192934456411565E+03    2.2966627459323759E+03    1.8806979807068749E-01    1.3764981640745952E-01    2.3387474922636144E-03    2.3387582147700050E-03    3.4199412277465822E+03    5.8538501747164573E+03    1.4744000645213656E-01    7.6699943589634970E+17    7.6699943589634970E+17    7.6699943589634970E+17    7.6699943589634970E+17
 6.2790649512222063E-01    4.5206466562611123E+00    8.9814670218005091E+01    9.1011555143347010E+01    2.5141440635989802E-11    2.5141440662983265E-11    2.3581715483431708E+03    3.6205079221427936E+03    2.8117887030520400E-01    1.7942788525199302E-01    3.0674527193723668E-03    3.0674679013143434E-03    4.2437221367481206E+03    9.0113648069682276E+03    1.4694196257791781E-01    7.6699649976316531E+17    7.6699649976316531E+17    7.6699649976316531E+17    7.6699649976316531E+17
 6.3011666574408964E-01    4.4856390449023307E+00    1.1555566821498127E+02    1.1701939242548100E+02    2.7108934702769371E-11    2.7108934733411052E-11    3.0616865333005853E+03    5.2860743862595291E+03    3.9452430334412469E-01    2.2428852415186543E-01    3.8569795173731360E-03    3.8570010156316523E-03    5.0797019767566617E+03    1.2951158779158244E+04    1.4668892668457367E-01    7.6699435477680218E+17    7.6699435477680218E+17    7.6699435477680218E+17    7.6699435477680218E+17
