# 1:Z 2:Y(Z)
    1     1.14437345048320E-09
    2     3.47398193291105E-05
    3     1.07515084880582E-11
    4     4.77018955565503E-13
    5     6.06226536419422E-12
    6     6.67968322301278E-09
    7     1.84931677777119E-06
    8     1.59249673905595E-06
    9     1.98666706719987E-06
   10     1.37890449462544E-06
   11     1.19946281515562E-07
   12     3.37841166524957E-07
   13     3.09921321953316E-08
   14     2.16170324410734E-07
   15     1.45643371646506E-08
   16     5.32735947547331E-07
   17     1.54333507777759E-07
   18     1.61307149712912E-07
   19     1.03835026809310E-07
   20     1.37318922657844E-06
   21     3.49725224648203E-07
   22     3.85114163730776E-07
   23     5.65094841693897E-08
   24     2.40321208891637E-07
   25     1.67684494111156E-09
   26     4.22730262549522E-08
   27     1.56250339335064E-08
   28     1.60299125253694E-07
   29     8.99312960133067E-08
   30     9.15472535321860E-08
   31     6.88160237375319E-08
   32     7.53783298437534E-07
   33     1.91885567286470E-07
   34     9.91286830009391E-05
   35     1.18550097732935E-04
   36     7.21015568416041E-05
   37     1.94579136138486E-05
   38     1.04580018286057E-05
   39     5.43184369132592E-06
   40     4.38164206737980E-05
   41     7.44348044676636E-06
   42     4.24181589358739E-05
   43     0.00000000000000E+00
   44     2.28756784900790E-05
   45     1.01894585038210E-05
   46     5.83087569345507E-05
   47     3.63594336602359E-05
   48     6.79231759009650E-05
   49     2.46910618545997E-06
   50     1.52967329075260E-05
   51     6.94605578060528E-06
   52     2.12785044178393E-03
   53     5.39821718265194E-04
   54     3.75275458267048E-03
   55     8.46541369258613E-05
   56     1.32798355315196E-04
   57     3.96245736037564E-06
   58     9.58451090942628E-06
   59     3.19442777357586E-06
   60     2.65108261548075E-05
   61     0.00000000000000E+00
   62     3.11513004191769E-05
   63     1.24400736629092E-05
   64     7.20833358197342E-05
   65     1.69198470400183E-05
   66     9.66504122298111E-05
   67     1.64381465392168E-05
   68     4.10049976107516E-05
   69     4.90427175988235E-06
   70     2.93125853758885E-05
   71     3.13036777436416E-06
   72     7.04342619778799E-06
   73     8.02387446267064E-07
   74     6.84147897670794E-06
   75     1.70873148628152E-06
   76     2.28522223806564E-05
   77     1.52297812020824E-05
   78     4.89113898465510E-05
   79     5.47903794101455E-06
   80     1.92438009123556E-07
   81     3.41077790526504E-09
   82     1.18242316514534E-08
   83     3.37290767849667E-09
   84     0.00000000000000E+00
   85     0.00000000000000E+00
   86     0.00000000000000E+00
   87     0.00000000000000E+00
   88     1.05975034231246E-17
   89     1.41853239220205E-18
   90     3.14824540869420E-10
   91     2.12668590712064E-15
   92     7.50650545061175E-11
   93     0.00000000000000E+00
   94     1.58780972030215E-15
   95     0.00000000000000E+00
   96     0.00000000000000E+00
   97     0.00000000000000E+00
   98     0.00000000000000E+00
   99     0.00000000000000E+00
  100     0.00000000000000E+00
  101     0.00000000000000E+00
  102     0.00000000000000E+00
  103     0.00000000000000E+00
  104     0.00000000000000E+00
  105     0.00000000000000E+00
  106     0.00000000000000E+00
  107     0.00000000000000E+00
  108     0.00000000000000E+00
  109     0.00000000000000E+00
  110     0.00000000000000E+00
  111     0.00000000000000E+00
