# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     1.14436731941483E-09   1.14436731941483E-09
    2      1      1     6.13106836737359E-15   1.22621367347472E-14
    3      2      1     1.89236722468136E-11   5.67710167404409E-11
    4      2      2     3.47398004054383E-05   1.38959201621753E-04
    6      3      3     2.09535517872331E-15   1.25721310723398E-14
    7      3      4     1.07494131328794E-11   7.52458919301560E-11
    7      4      3     2.99800598873710E-16   2.09860419211597E-15
    9      4      5     4.76719154966629E-13   4.29047239469966E-12
   10      5      5     3.22815570697734E-17   3.22815570697734E-16
   11      5      6     6.06223308263715E-12   6.66845639090087E-11
   12      6      6     6.67896749596678E-09   8.01476099516013E-08
   13      6      7     7.15727046004330E-13   9.30445159805628E-12
   14      7      7     2.42233482524208E-08   3.39126875533891E-07
   15      7      8     1.82509342951877E-06   2.73764014427815E-05
   15      9      6     9.08903295178408E-19   1.36335494276761E-17
   16      8      8     2.87571912636126E-08   4.60115060217801E-07
   16      9      7     1.01380583137106E-14   1.62208933019369E-13
   17      8      9     3.12893489954662E-10   5.31918932922925E-09
   18      8     10     1.56342665430239E-06   2.81416797774429E-05
   19      9     10     1.98666705706091E-06   3.77466740841572E-05
   20     10     10     9.15099191067727E-09   1.83019838213545E-07
   21     10     11     3.93939955216293E-07   8.27273905954215E-06
   22     10     12     9.75813547498472E-07   2.14678980449664E-05
   23     11     12     1.19946281515562E-07   2.75876447485792E-06
   24     12     12     5.95720923730793E-08   1.42973021695390E-06
   25     12     13     8.80233609197084E-08   2.20058402299271E-06
   26     12     14     1.90245713232170E-07   4.94638854403641E-06
   26     13     13     1.76228750136377E-11   4.58194750354580E-10
   27     13     14     3.09745093203180E-08   8.36311751648586E-07
   28     14     14     4.02234286843903E-08   1.12625600316293E-06
   29     14     15     4.42739632239740E-08   1.28394493349525E-06
   30     14     16     1.31672932502370E-07   3.95018797507110E-06
   31     15     16     1.45643371646506E-08   4.51494452104168E-07
   32     16     16     6.53942689011543E-08   2.09261660483694E-06
   33     16     17     2.11642448909943E-07   6.98420081402812E-06
   34     16     18     1.27342000950656E-07   4.32962803232230E-06
   35     17     18     2.33859957711752E-08   8.18509851991132E-07
   36     16     20     1.28357228785578E-07   4.62086023628080E-06
   36     18     18     1.94997192527880E-11   7.01989893100370E-10
   37     17     20     1.30947512006583E-07   4.84505794424358E-06
   38     18     20     1.19589023546382E-07   4.54438289476250E-06
   39     19     20     1.59759324311859E-08   6.23061364816252E-07
   40     18     22     4.16986264472772E-08   1.66794505789109E-06
   40     19     21     6.92418068538587E-13   2.76967227415435E-11
   40     20     20     4.54650224794881E-13   1.81860089917952E-11
   41     19     22     8.78584019600557E-08   3.60219448036229E-06
   42     20     22     6.05348261582726E-07   2.54246269864745E-05
   43     20     23     1.51812152763906E-07   6.52792256884797E-06
   44     20     24     4.09804670176528E-07   1.80314054877672E-05
   45     21     24     3.49725224648203E-07   1.57376351091691E-05
   46     20     26     2.06223687405052E-07   9.48628962063239E-06
   46     22     24     4.31188878585222E-12   1.98346884149202E-10
   47     22     25     9.76184521635109E-08   4.58806725168501E-06
   48     22     26     1.54580261659359E-07   7.41985255964923E-06
   49     22     27     4.57993339624337E-08   2.24416736415925E-06
   50     22     28     8.71118040566869E-08   4.35559020283434E-06
   50     24     26     5.89973503258831E-14   2.94986751629416E-12
   51     23     28     5.65094841693897E-08   2.88198369263887E-06
