#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 5.3277302575620988E-01    6.6126564165320625E+00    1.4567957303336016E-05    1.4544958560990677E-05    2.8618676097730550E-12    2.8618676068453994E-12    1.1590612259556665E-06    1.1595136791472883E-06    2.8722584479651730E-09    2.8722567124344552E-09    1.6163011037903993E-09    1.6162994543250697E-09    8.6269806778609157E-06    8.5862987802598753E-06    6.5628242730863939E-01    2.0725856278435315E+18    2.0725856278435315E+18    2.0725856278435315E+18    2.0725856278435315E+18
 5.3600000000000003E-01    6.5398334583874194E+00    1.8597381849179438E-05    1.8569760909215767E-05    2.5291659542304439E-12    2.5291659545645800E-12    1.6000316863732308E-06    1.5999743982298280E-06    3.9614965149363881E-09    3.9614874159583188E-09    2.0271392748609802E-09    2.0271368342165116E-09    1.3399446725519595E-05    1.3301002434739661E-05    5.9594503009238353E-01    1.8099425105406687E+18    1.8099425105406687E+18    1.8099425105406687E+18    1.8099425105406687E+18
 5.3935893781373812E-01    6.4648841961837622E+00    2.4892615575077530E-05    2.4858413439114370E-05    2.2569956250693003E-12    2.2569956266863511E-12    2.3284634206760171E-06    2.3270056895535666E-06    5.7237411824066276E-09    5.7237151664631556E-09    2.6531335378829321E-09    2.6531297778584618E-09    2.2016862604232229E-05    2.1767805025984903E-05    5.4016526166242540E-01    1.5823435464905556E+18    1.5823435464905556E+18    1.5823435464905556E+18    1.5823435464905556E+18
 5.4269841785875950E-01    6.3912206225784756E+00    3.4430323279309098E-05    3.4386883774012752E-05    2.0540345421557498E-12    2.0540345438762164E-12    3.5076752168696553E-06    3.5029132258660475E-06    8.5047510390280480E-09    8.5046897342331305E-09    3.5715600420211073E-09    3.5715543082359940E-09    3.7379838483869700E-05    3.6756727185621010E-05    4.9192936327748760E-01    1.3958621846383288E+18    1.3958621846383288E+18    1.3958621846383288E+18    1.3958621846383288E+18
 5.4598367967080441E-01    6.3195720898162326E+00    4.8819121780944793E-05    4.8762427804934481E-05    1.9140987630254251E-12    1.9140987645337352E-12    5.4247153762778757E-06    5.4128461434078365E-06    1.2889048148295909E-08    1.2888918810191012E-08    4.9051847864789041E-09    4.9051762431575155E-09    6.4858241262658921E-05    6.3345359279533232E-05    4.5172446184068038E-01    1.2466399858995853E+18    1.2466399858995853E+18    1.2466399858995853E+18    1.2466399858995853E+18
 5.4800000000000004E-01    6.2759963421718403E+00    6.1311897022937601E-05    6.1243946394873286E-05    1.8547225951365693E-12    1.8547225964447328E-12    7.2000308362437237E-06    7.1803453826818194E-06    1.6835106721798996E-08    1.6834908407331694E-08    6.0248591440427122E-09    6.0248483728267809E-09    9.2140070365870827E-05    8.9556566088558443E-05    4.3062058721036128E-01    1.1702633583100954E+18    1.1702633583100954E+18    1.1702633583100954E+18    1.1702633583100954E+18
 5.4996799511189853E-01    6.2337547467698169E+00    7.7304259813463689E-05    7.7222002647988572E-05    1.8143458986372075E-12    1.8143458997472894E-12    9.5998232517012481E-06    9.5683008189305298E-06    2.2033514255518756E-08    2.2033218028388623E-08    7.4187767652856816E-09    7.4187633707673172E-09    1.3088063060346557E-04    1.2655501738002712E-04    4.1254461498702638E-01    1.1058562943151393E+18    1.1058562943151393E+18    1.1058562943151393E+18    1.1058562943151393E+18
 5.5200000000000005E-01    6.1904375412000965E+00    9.9122913746698942E-05    9.9021114729120640E-05    1.7894409748380661E-12    1.7894409760894985E-12    1.3072274709533182E-05    1.3021812778376105E-05    2.9337960875023632E-08    2.9337519003275136E-08    9.2651806191943459E-09    9.2651636196799434E-09    1.8948838426591924E-04    1.8217490329308235E-04    3.9631259608640146E-01    1.0488953589063830E+18    1.0488953589063830E+18    1.0488953589063830E+18    1.0488953589063830E+18
 5.5467434070483956E-01    6.1338857911251736E+00    1.3938402925071672E-04    1.3924561660251373E-04    1.7805993247408395E-12    1.7805993254759830E-12    1.9985028975779623E-05    1.9892692255547040E-05    4.3309450753383362E-08    4.3308712813530572E-08    1.2548673905860921E-08    1.2548651956852039E-08    3.1159589197431192E-04    2.9715098379031347E-04    3.7826632265703430E-01    9.8694349721449357E+17    9.8694349721449357E+17    9.8694349721449357E+17    9.8694349721449357E+17
 5.5645156564146925E-01    6.0965905256909476E+00    1.7625220231053836E-04    1.7607930423566576E-04    1.7886710783667748E-12    1.7886710792088384E-12    2.6801481473462333E-05    2.6664240393776267E-05    5.6536592465864873E-08    5.6535564024116706E-08    1.5452207080892611E-08    1.5452180428058734E-08    4.3611790268197688E-04    4.1355428177684335E-04    3.6805529603991544E-01    9.5291723395648883E+17    9.5291723395648883E+17    9.5291723395648883E+17    9.5291723395648883E+17
 5.5875093162369338E-01    6.0486743532943157E+00    2.4096249707152050E-04    2.4072619361317649E-04    1.8145702158006796E-12    1.8145702163696760E-12    3.9706822552618631E-05    3.9478212249525996E-05    8.0513233833434878E-08    8.0511661074483221E-08    2.0378369928587540E-08    2.0378337007095265E-08    6.7767004071191247E-04    6.3777416286076906E-04    3.5655124515038644E-01    9.1613742811638285E+17    9.1613742811638285E+17    9.1613742811638285E+17    9.1613742811638285E+17
 5.6100000000000005E-01    6.0021706772915664E+00    3.3025049820577614E-04    3.2991975785929417E-04    1.8559028192257048E-12    1.8559028198867445E-12    5.9169195215051042E-05    5.8792467544075662E-05    1.1481389989262565E-07    1.1481152974967443E-07    2.6922832298463955E-08    2.6922790785852252E-08    1.0485843108363397E-03    9.7941912157558601E-04    3.4674569261887300E-01    8.8692642034005491E+17    8.8692642034005491E+17    8.8692642034005491E+17    8.8692642034005491E+17
 5.6330263261883617E-01    5.9549298436997669E+00    4.6040394827577509E-04    4.5992167443497213E-04    1.9139483334916332E-12    1.9139483340488411E-12    9.0354800785288810E-05    8.9725268096795956E-05    1.6661099961734880E-07    1.6660740073799024E-07    3.6092429419633917E-08    3.6092378364210063E-08    1.6470523663446614E-03    1.5265603026959880E-03    3.3765934483648796E-01    8.6274209436551219E+17    8.6274209436551219E+17    8.6274209436551219E+17    8.6274209436551219E+17
 5.6599781192935328E-01    5.9001076035512501E+00    6.8645483744830067E-04    6.8566563381841736E-04    2.0018051139184632E-12    2.0018051142387578E-12    1.5100964576613798E-04    1.4985413782186817E-04    2.6038053893835734E-07    2.6037464735131556E-07    5.1361120755681844E-08    5.1361057243055179E-08    2.8085004819990225E-03    2.5796078996125323E-03    3.2775999680285811E-01    8.4053885102941082E+17    8.4053885102941082E+17    8.4053885102941082E+17    8.4053885102941082E+17
 5.6699999999999995E-01    5.8798512227574928E+00    7.9852721570336592E-04    7.9756599008666464E-04    2.0399117870556487E-12    2.0399117875630420E-12    1.8367542930074207E-04    1.8222386184505468E-04    3.0826233770970380E-07    3.0825524687772539E-07    5.8713894558047578E-08    5.8713823341459242E-08    3.4292754826966690E-03    3.1392673912205250E-03    3.2416213311747560E-01    8.3369224092298074E+17    8.3369224092298074E+17    8.3369224092298074E+17    8.3369224092298074E+17
 5.6951121042893882E-01    5.8293991757975334E+00    1.1734457123827352E-03    1.1718221883969598E-03    2.1485341077095910E-12    2.1485341080021920E-12    3.0340267873443674E-04    3.0081579417955904E-04    4.7352970306172892E-07    4.7351835244072090E-07    8.2598756087735129E-08    8.2598670358699638E-08    5.6714003767491961E-03    5.1488108624091530E-03    3.1508886205263903E-01    8.1931584335846810E+17    8.1931584335846810E+17    8.1931584335846810E+17    8.1931584335846810E+17
 5.7180690922447475E-01    5.7836557779980922E+00    1.6801569715215246E-03    1.6774569871574494E-03    2.2648146598714775E-12    2.2648146602029402E-12    4.8661799663059663E-04    4.8219363363004498E-04    7.0634564465696002E-07    7.0632808582634167E-07    1.1368900853401173E-07    1.1368890465451556E-07    9.0112562941894528E-03    8.1200654860324548E-03    3.0648736848884528E-01    8.0907641201274675E+17    8.0907641201274675E+17    8.0907641201274675E+17    8.0907641201274675E+17
 5.7399999999999995E-01    5.7402921982697865E+00    2.3814009392095752E-03    2.3769418031003176E-03    2.3917567537641783E-12    2.3917567542650285E-12    7.7318076139577504E-04    7.6573131503184530E-04    1.0415333847699079E-06    1.0415062860892828E-06    1.5528208142514199E-07    1.5528195459231306E-07    1.4062407625322166E-02    1.2583294345994308E-02    2.9782227907844333E-01    8.0136685424147853E+17    8.0136685424147853E+17    8.0136685424147853E+17    8.0136685424147853E+17
 5.7599999999999996E-01    5.7010300743992639E+00    3.2889741365567065E-03    3.2818935470611014E-03    2.5217714746571297E-12    2.5217714751844683E-12    1.1909013251621245E-03    1.1788286962582366E-03    1.4918621525340560E-06    1.4918210893754963E-06    2.0750962301019337E-07    2.0750947723661256E-07    2.1150713513707235E-02    1.8807778448070949E-02    2.8947333271307552E-01    7.9576457424755085E+17    7.9576457424755085E+17    7.9576457424755085E+17    7.9576457424755085E+17
 5.7820841691781666E-01    5.6579884084722831E+00    4.7219790408126686E-03    4.7102181762769821E-03    2.6821814406034902E-12    2.6821814411694005E-12    1.9388058442131120E-03    1.9180471366841629E-03    2.2307454843196274E-06    2.2306789798613522E-06    2.8759716428835944E-07    2.8759699841997511E-07    3.3283125179618164E-02    2.9395905557453368E-02    2.7976734773689416E-01    7.9085720717379930E+17    7.9085720717379930E+17    7.9085720717379930E+17    7.9085720717379930E+17
 5.8075709571831735E-01    5.6087188548247786E+00    7.2143329011583575E-03    7.1934988365984324E-03    2.8910019195938197E-12    2.8910019200855051E-12    3.4473433335946218E-03    3.4080736004788322E-03    3.5737081231221207E-06    3.5735847575332763E-06    4.2259184580361631E-07    4.2259167040453425E-07    5.6372186364816237E-02    4.9408462310255648E-02    2.6804377382738043E-01    7.8652041996574630E+17    7.8652041996574630E+17    7.8652041996574630E+17    7.8652041996574630E+17
 5.8331145011778618E-01    5.5597700526957743E+00    1.1107566880058161E-02    1.1071472646251499E-02    3.1278999589554455E-12    3.1278999595111485E-12    6.2208441498095178E-03    6.1454734398493673E-03    5.7729050547263724E-06    5.7726547672443120E-06    6.2700934142306235E-07    6.2700917672135700E-07    9.6002093541555589E-02    8.3516606241805763E-02    2.5595945624859373E-01    7.8328143170208358E+17    7.8328143170208358E+17    7.8328143170208358E+17    7.8328143170208358E+17
 5.8588841659199964E-01    5.5108208053746788E+00    1.7281729036900933E-02    1.7220883318129241E-02    3.3978272399376281E-12    3.3978272406438060E-12    1.1431621159693688E-02    1.1284285698151044E-02    9.4308959182370739E-06    9.4303787455157811E-06    9.4192586504001887E-07    9.4192576684502253E-07    1.6501120200839450E-01    1.4251551400035367E-01    2.4373558005437768E-01    7.8086679041155021E+17    7.8086679041155021E+17    7.8086679041155021E+17    7.8086679041155021E+17
 5.8828200608698678E-01    5.4657409170513871E+00    2.6203623073802071E-02    2.6108305337786606E-02    3.6790115626149892E-12    3.6790115634892504E-12    2.0336517574611756E-02    2.0059197039324517E-02    1.4965824644299767E-05    1.4964677415674368E-05    1.3854151736400177E-06    1.3854152512432542E-06    2.7401660210810036E-01    2.3517113615789789E-01    2.3262686522050621E-01    7.7920695193625818E+17    7.7920695193625818E+17    7.7920695193625818E+17    7.7920695193625818E+17
 5.9081917473472201E-01    5.4183594601697314E+00    4.0964392539756166E-02    4.0818091621045202E-02    4.0115656505499523E-12    4.0115656516341510E-12    3.7845123211612708E-02    3.7298143055290681E-02    2.4556985989847670E-05    2.4554105517586421E-05    2.1019969881008474E-06    2.1019974979270844E-06    4.7108717760697538E-01    4.0183737499399341E-01    2.2135453088635559E-01    7.7791083377345626E+17    7.7791083377345626E+17    7.7791083377345626E+17    7.7791083377345626E+17
 5.9329065688346005E-01    5.3725996513976870E+00    6.3621253774073711E-02    6.3412679657213811E-02    4.3723386719477273E-12    4.3723386731995876E-12    6.9952197019094373E-02    6.8885075688714534E-02    3.9984472978268932E-05    3.9977690129915238E-05    3.1781246642028396E-06    3.1781260841392169E-06    8.0174079738836690E-01    6.8033669601866253E-01    2.1106355692668349E-01    7.7699262558072320E+17    7.7699262558072320E+17    7.7699262558072320E+17    7.7699262558072320E+17
 5.9586752824222844E-01    5.3253000252028588E+00    1.0110990139435887E-01    1.0083683144623287E-01    4.7899966734701950E-12    4.7899966749712014E-12    1.3382083918467835E-01    1.3167168605032806E-01    6.6763010995973322E-05    6.6745982802623123E-05    4.9231034417801601E-06    4.9231067754534041E-06    1.4003439399875817E+00    1.1831817806501066E+00    2.0119980442920662E-01    7.7630347291606054E+17    7.7630347291606054E+17    7.7630347291606054E+17    7.7630347291606054E+17
 5.9828578987460823E-01    5.2812905815247362E+00    1.5655903237914603E-01    1.5626292580881043E-01    5.2225617984327356E-12    5.2225618002196291E-12    2.4739076870743068E-01    2.4324975903493598E-01    1.0832665333045547E-04    1.0828309234334660E-04    7.4577601739652781E-06    7.4577669516651073E-06    2.3677071521163642E+00    1.9950945455046796E+00    1.9280180556853890E-01    7.7584101114484672E+17    7.7584101114484672E+17    7.7584101114484672E+17    7.7584101114484672E+17
 6.0090386858537881E-01    5.2340546382494590E+00    2.5151765820771316E-01    2.5133706894625507E-01    5.7373747152027114E-12    5.7373747173036185E-12    4.8305610619222328E-01    4.7467381275372122E-01    1.8326322737385539E-04    1.8314644585750857E-04    1.1725816221491747E-05    1.1725830031191672E-05    4.1832870116437748E+00    3.5203058309722999E+00    1.8464472356626033E-01    7.7548652047810765E+17    7.7548652047810765E+17    7.7548652047810765E+17    7.7548652047810765E+17
 6.0315650975167956E-01    5.1937502781072684E+00    3.7765629379547155E-01    3.7785849259803628E-01    6.2209116221899222E-12    6.2209116246136591E-12    8.6010341291997505E-01    8.4482326244437789E-01    2.8816000931123910E-04    2.8790775970238873E-04    1.7311471178933388E-05    1.7311495409629228E-05    6.8203734653016443E+00    5.7408399363363420E+00    1.7837665624420757E-01    7.7527012360282394E+17    7.7527012360282394E+17    7.7527012360282394E+17    7.7527012360282394E+17
 6.0579458520779150E-01    5.1469440948087959E+00    6.0410848832897024E-01    6.0547314088482451E-01    6.8376790691719458E-12    6.8376790720032114E-12    1.6849900085340188E+00    1.6547307004911367E+00    4.8822660048725505E-04    4.8753315290836496E-04    2.7192855449120998E-05    2.7192901497078227E-05    1.2027382858780472E+01    1.0148818357715715E+01    1.7188207345152604E-01    7.7509194346412173E+17    7.7509194346412173E+17    7.7509194346412173E+17    7.7509194346412173E+17
 6.0799999999999998E-01    5.1081382946039531E+00    8.8710200308564235E-01    8.9053985809588798E-01    7.3972898215415774E-12    7.3972898247779830E-12    2.9395857677054336E+00    2.8871678237330647E+00    7.5554429055822313E-04    7.5393385157907996E-04    3.9368548947742270E-05    3.9368623145209559E-05    1.9196987414884628E+01    1.6260766194967868E+01    1.6709126722098794E-01    7.7498791032247104E+17    7.7498791032247104E+17    7.7498791032247104E+17    7.7498791032247104E+17
 6.1030387770915151E-01    5.0679124008835501E+00    1.3104727266931517E+00    1.3179239034503911E+00    8.0269511027447723E-12    8.0269511064420387E-12    5.2136607183767056E+00    5.1231132335472394E+00    1.1855658898037448E-03    1.1818138722112142E-03    5.7336635932417709E-05    5.7336755977398907E-05    3.1018065734283759E+01    2.6422824020296609E+01    1.6264316153490810E-01    7.7491013264172173E+17    7.7491013264172173E+17    7.7491013264172173E+17    7.7491013264172173E+17
 6.1289690843294664E-01    5.0230166510952774E+00    1.9984483033669351E+00    2.0140118404293630E+00    8.7935221819346924E-12    8.7935221862311768E-12    9.7950021897495034E+00    9.6363408385605211E+00    1.9504414342443963E-03    1.9407039565717365E-03    8.6071279842330457E-05    8.6071475678178050E-05    5.2479873139498380E+01    4.5108529191644060E+01    1.5824103400061312E-01    7.7484928814673741E+17    7.7484928814673741E+17    7.7484928814673741E+17    7.7484928814673741E+17
 6.1526707951760851E-01    4.9823275015886841E+00    2.8889344454846468E+00    2.9169346028922272E+00    9.5489996667140046E-12    9.5489996716222019E-12    1.7160649108976656E+01    1.6914283572640986E+01    3.0449368524172031E-03    3.0223523488284876E-03    1.2261490056448155E-04    1.2261519669326974E-04    8.3610970124506466E+01    7.2659209650561507E+01    1.5537438316953875E-01    7.7481065406487117E+17    7.7481065406487117E+17    7.7481065406487117E+17    7.7481065406487117E+17
 6.1797351866208405E-01    4.9362684888818587E+00    4.3131821128630685E+00    4.3638780255980674E+00    1.0478246257068332E-11    1.0478246262770206E-11    3.1881400964830945E+01    3.1535277520834047E+01    5.0026289626902542E-03    4.9445967243283637E-03    1.7989545322373622E-04    1.7989591528519509E-04    1.3955848775169230E+02    1.2336458154526099E+02    1.5352333568153079E-01    7.7477978985336179E+17    7.7477978985336179E+17    7.7477978985336179E+17    7.7477978985336179E+17
 6.2000000000000000E-01    4.9020601910170480E+00    5.7463670918285938E+00    5.8219794889070133E+00    1.1223047968890252E-11    1.1223047975256838E-11    4.9914756603091277E+01    4.9568862553254519E+01    7.1944110371138384E-03    7.0792227988060244E-03    2.3640259079702708E-04    2.3640321471375195E-04    2.0197008313260915E+02    1.8152602512256738E+02    1.5235164561933304E-01    7.7476303567235034E+17    7.7476303567235034E+17    7.7476303567235034E+17    7.7476303567235034E+17
 6.2212018631895705E-01    4.8665238255753405E+00    7.6743350089405888E+00    7.7853152792255145E+00    1.2049064523765213E-11    1.2049064530926489E-11    7.8604978780160849E+01    7.8529373226475812E+01    1.0443653797371177E-02    1.0210053990328297E-02    3.1099553493586535E-04    3.1099638816631210E-04    2.9341470985840988E+02    2.6957771969966717E+02    1.5127100171621538E-01    7.7474955500447360E+17    7.7474955500447360E+17    7.7474955500447360E+17    7.7474955500447360E+17
 6.2400000000000000E-01    4.8352318550257616E+00    9.8301016154253631E+00    9.9818679676225486E+00    1.2823683808635486E-11    1.2823683816596333E-11    1.1587040778989369E+02    1.1663890423686055E+02    1.4426951736650396E-02    1.3991468216503572E-02    3.9280195696463597E-04    3.9280306594003582E-04    4.0302254375873758E+02    3.7977444652136910E+02    1.5040849716646384E-01    7.7474019812114163E+17    7.7474019812114163E+17    7.7474019812114163E+17    7.7474019812114163E+17
 6.2652541829535913E-01    4.7935094435442522E+00    1.3551225549824988E+01    1.3774342479650148E+01    1.3931864202125419E-11    1.3931864211323811E-11    1.9097755524455789E+02    1.9506463533372991E+02    2.2049375358937449E-02    2.1064642424719084E-02    5.3083927360162147E-04    5.3084083587768205E-04    6.0503446153730226E+02    5.9557637133039702E+02    1.4935002223629992E-01    7.7473043672854016E+17    7.7473043672854016E+17    7.7473043672854016E+17    7.7473043672854016E+17
 6.2900000000000000E-01    4.7529761411883644E+00    1.8320978037304659E+01    1.8634241808231454E+01    1.5101092701470852E-11    1.5101092712088901E-11    3.0263573518187917E+02    3.1566094294858260E+02    3.2936245687554919E-02    3.0798164716458295E-02    7.0301136067175724E-04    7.0301350705031899E-04    8.7428137948490200E+02    9.1289915375115402E+02    1.4839659466622815E-01    7.7472320867804237E+17    7.7472320867804237E+17    7.7472320867804237E+17    7.7472320867804237E+17
 6.3154850747710467E-01    4.7115901708907613E+00    2.4766695899736327E+01    2.5198008908433216E+01    1.6403346509742610E-11    1.6403346522054861E-11    4.7443657698168488E+02    5.1003784760324572E+02    4.9388757696258452E-02    4.4811987082696750E-02    9.2938555137832973E-04    9.2938849877301785E-04    1.2489074981364579E+03    1.4052151392846874E+03    1.4747254946990937E-01    7.7471739252593984E+17    7.7471739252593984E+17    7.7471739252593984E+17    7.7471739252593984E+17
 6.3400000000000001E-01    4.6721197402819197E+00    3.2809293239765161E+01    3.3379795429869930E+01    1.7763742386497999E-11    1.7763742400705809E-11    7.1068126524238289E+02    7.9520891031274516E+02    7.2181145712755662E-02    6.2950904090795748E-02    1.2038947298945717E-03    1.2038987018528104E-03    1.7101440107053952E+03    2.1070794273219299E+03    1.4664071654710856E-01    7.7471298793072013E+17    7.7471298793072013E+17    7.7471298793072013E+17    7.7471298793072013E+17
 6.3658094348037653E-01    4.6309223297424120E+00    4.3809317026007065E+01    4.4555859764911077E+01    1.9326721203793509E-11    1.9326721220328603E-11    1.0560249127932852E+03    1.2504343654809504E+03    1.0677094346883102E-01    8.8077744753946544E-02    1.5686113981177141E-03    1.5686168601900846E-03    2.3125259510579785E+03    3.2026744380216155E+03    1.4584013328957915E-01    7.7470925537794099E+17    7.7470925537794099E+17    7.7470925537794099E+17    7.7470925537794099E+17
 6.3900000000000001E-01    4.5926388475567395E+00    5.7270330887027860E+01    5.8216952994728722E+01    2.0929306810936332E-11    2.0929306829934852E-11    1.5010174199538644E+03    1.8949641071081980E+03    1.5369267550330970E-01    1.1908026657217688E-01    2.0026711251735349E-03    2.0026785606454610E-03    3.0158532687394372E+03    4.7263635502830393E+03    1.4518270186120150E-01    7.7470633193360230E+17    7.7470633193360230E+17    7.7470633193360230E+17    7.7470633193360230E+17
 6.4155384676692095E-01    4.5525655802630212E+00    7.5767855933660471E+01    7.6964602085474340E+01    2.2780599278186024E-11    2.2780599300289986E-11    2.0900205990159589E+03    2.9115706034468967E+03    2.2491906002202858E-01    1.5820305667743981E-01    2.5823853120214468E-03    2.5823956472240742E-03    3.8386186363369088E+03    7.1009692212383479E+03    1.4462614250195940E-01    7.7470374601420416E+17    7.7470374601420416E+17    7.7470374601420416E+17    7.7470374601420416E+17
 6.4400000000000002E-01    4.5145100632233701E+00    9.9179685240320737E+01    1.0066571230351276E+02    2.4719083925463916E-11    2.4719083950895532E-11    2.8065346073962837E+03    4.3755240575767739E+03    3.2415774990628138E-01    2.0411413703385159E-01    3.2963032443422266E-03    3.2963177605708320E-03    4.7452283541995976E+03    1.0490209420427707E+04    1.4426358613969478E-01    7.7470159665041178E+17    7.7470159665041178E+17    7.7470159665041178E+17    7.7470159665041178E+17
