#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 4.9700000000000000E-01    6.8502323693392873E+00    8.7720776140125138E-06    8.7569151767046831E-06    4.6159838225339638E-12    4.6159837836842534E-12    5.5748168938923676E-07    5.5809841907477923E-07    1.3401680579766765E-09    1.3401708506075352E-09    1.0120092780226061E-09    1.0120086255733659E-09    2.8135726053877099E-06    2.8103474242927245E-06    8.7705732700590389E-01    3.2766246895236122E+18    3.2766246895236122E+18    3.2766246895236122E+18    3.2766246895236122E+18
 5.0035344793283731E-01    6.7678582057037540E+00    1.0067042675873274E-05    1.0049921925008267E-05    3.8459710707443818E-12    3.8459710540071059E-12    6.9225360817677745E-07    6.9289055418617350E-07    1.6820870931616516E-09    1.6820894982153756E-09    1.1463161488646789E-09    1.1463152579910515E-09    3.9981779554193083E-06    3.9906234008312423E-06    7.8446164083056591E-01    2.7694500260048922E+18    2.7694500260048922E+18    2.7694500260048922E+18    2.7694500260048922E+18
 5.0372673984761263E-01    6.6859959307665440E+00    1.2111408230240673E-05    1.2091480412182258E-05    3.2616972705980244E-12    3.2616972630414945E-12    9.0314260465924812E-07    9.0374658277820233E-07    2.2133797424053036E-09    2.2133807874870936E-09    1.3596409171001894E-09    1.3596397019190373E-09    5.9635671836440246E-06    5.9448496596460101E-06    7.0279370690116294E-01    2.3538538176969626E+18    2.3538538176969626E+18    2.3538538176969626E+18    2.3538538176969626E+18
 5.0700000000000001E-01    6.6075078931665425E+00    1.5142227675215163E-05    1.5118544306749336E-05    2.8195842139181995E-12    2.8195842118818202E-12    1.2248285003783679E-06    1.2252221566122954E-06    3.0124620629324837E-09    3.0124593074633454E-09    1.6727156652638313E-09    1.6727139211691908E-09    9.1800135517811811E-06    9.1330815368652084E-06    6.3321110756149446E-01    2.0245754860519880E+18    2.0245754860519880E+18    2.0245754860519880E+18    2.0245754860519880E+18
 5.1036012034107625E-01    6.5278953581937547E+00    1.9901528262578488E-05    1.9872544731652813E-05    2.4624896524764630E-12    2.4624896534386663E-12    1.7551380411336660E-06    1.7548139758670160E-06    4.3042962707907357E-09    4.3042838771702249E-09    2.1547314716088950E-09    2.1547287276366908E-09    1.4940290045668170E-05    1.4816659393209556E-05    5.7005136594159078E-01    1.7467633110233334E+18    1.7467633110233334E+18    1.7467633110233334E+18    1.7467633110233334E+18
 5.1368513642873515E-01    6.4500588562407044E+00    2.7177468047765914E-05    2.7141131501274140E-05    2.1910827652129767E-12    2.1910827670370594E-12    2.6174970211486649E-06    2.6152557202124021E-06    6.3552061213497045E-09    6.3551717427804766E-09    2.8713126089673563E-09    2.8713083095615002E-09    2.5240180084972026E-05    2.4915709755329505E-05    5.1499532649829804E-01    1.5205335858516549E+18    1.5205335858516549E+18    1.5205335858516549E+18    1.5205335858516549E+18
 5.1600421454236112E-01    6.3963207787693754E+00    3.4527181570855888E-05    3.4483873007680884E-05    2.0456220077424027E-12    2.0456220097874012E-12    3.5413525895841461E-06    3.5363255338577785E-06    8.5016652597560037E-09    8.5016021642206264E-09    3.5745770471613951E-09    3.5745711165269428E-09    3.7230008531155384E-05    3.6597179982031641E-05    4.8102436499761364E-01    1.3875663762415045E+18    1.3875663762415045E+18    1.3875663762415045E+18    1.3875663762415045E+18
 5.1764177886932283E-01    6.3586447669333213E+00    4.1295643566332933E-05    4.1246118772512493E-05    1.9629490506587117E-12    1.9629490523541396E-12    4.4321082436843872E-06    4.4238799276174496E-06    1.0532157976143233E-08    1.0532063854405419E-08    4.2073003029931297E-09    4.2072930719876634E-09    4.9489722965667157E-05    4.8480367651379762E-05    4.5934947666399256E-01    1.3049767956368814E+18    1.3049767956368814E+18    1.3049767956368814E+18    1.3049767956368814E+18
 5.1988881511388585E-01    6.3073073432864684E+00    5.3463734908181117E-05    5.3403279638384982E-05    1.8744159901738154E-12    1.8744159916263866E-12    6.1165493123116945E-06    6.1012729412702716E-06    1.4287585242051707E-08    1.4287427442646363E-08    5.3157315992047964E-09    5.3157220421216805E-09    7.4048955813971380E-05    7.2148400437664447E-05    4.3276875456174002E-01    1.2058289907082120E+18    1.2058289907082120E+18    1.2058289907082120E+18    1.2058289907082120E+18
 5.2220771242343078E-01    6.2547626668208558E+00    7.0803999429416077E-05    7.0728175624845617E-05    1.8107765271262885E-12    1.8107765286163873E-12    8.6745305498586325E-06    8.6468261281795251E-06    1.9824714943127186E-08    1.9824453679014034E-08    6.8447733515900586E-09    6.8447605668146703E-09    1.1374093862730974E-04    1.1012623302969252E-04    4.0909783791360871E-01    1.1193758584117829E+18    1.1193758584117829E+18    1.1193758584117829E+18    1.1193758584117829E+18
 5.2470765276290920E-01    6.1986059031488425E+00    9.7341638106056440E-05    9.7242283845333144E-05    1.7706243728771949E-12    1.7706243738834949E-12    1.2887832135015327E-05    1.2836725481082080E-05    2.8619380534870064E-08    2.8618939975479247E-08    9.1000297847910949E-09    9.1000130243666808E-09    1.8306576066777659E-04    1.7592038794503413E-04    3.8758029004364475E-01    1.0423552235843907E+18    1.0423552235843907E+18    1.0423552235843907E+18    1.0423552235843907E+18
 5.2662457121725792E-01    6.1558874638921512E+00    1.2554078385333393E-04    1.2541607814293046E-04    1.7579776689718092E-12    1.7579776697746526E-12    1.7696829886234786E-05    1.7616091470853423E-05    3.8289555552679344E-08    3.8288905891972319E-08    1.1414142725419301E-08    1.1414122127358577E-08    2.6583185580664615E-04    2.5387599167887127E-04    3.7360593142939896E-01    9.9335058499283802E+17    9.9335058499283802E+17    9.9335058499283802E+17    9.9335058499283802E+17
 5.2856816270869711E-01    6.1128751800264842E+00    1.6390003182599832E-04    1.6373990786543212E-04    1.7599700085166221E-12    1.7599700091990421E-12    2.4701679475991273E-05    2.4574097100894175E-05    5.1857817211231387E-08    5.1856862012491441E-08    1.4462240191290155E-08    1.4462214875765419E-08    3.9045623966133257E-04    3.7043965769684503E-04    3.6136321235599522E-01    9.5144032240772326E+17    9.5144032240772326E+17    9.5144032240772326E+17    9.5144032240772326E+17
 5.3100000000000003E-01    6.0594808790825656E+00    2.3147884249870973E-04    2.3125294957678701E-04    1.7820527898903196E-12    1.7820527906906930E-12    3.8129709450833401E-05    3.7904419185859528E-05    7.6645049922173268E-08    7.6643515545661016E-08    1.9632163452405881E-08    1.9632130223628118E-08    6.3651663346318312E-04    5.9870926596628177E-04    3.4829703820809826E-01    9.0850961695801920E+17    9.0850961695801920E+17    9.0850961695801920E+17    9.0850961695801920E+17
 5.3338600960043847E-01    6.0075460965072400E+00    3.2863982997423505E-04    3.2831045167449686E-04    1.8235596208773263E-12    1.8235596214714318E-12    5.9437884578637505E-05    5.9044206502101937E-05    1.1374849948587410E-07    1.1374606443966913E-07    2.6759707720018522E-08    2.6759666031637566E-08    1.0354129570366291E-03    9.6547468829567276E-04    3.3734423120384949E-01    8.7504048278983283E+17    8.7504048278983283E+17    8.7504048278983283E+17    8.7504048278983283E+17
 5.3452061367478509E-01    5.9830062720593062E+00    3.8981954737756495E-04    3.8941980897503410E-04    1.8499200439426956E-12    1.8499200444893945E-12    7.3873734211294371E-05    7.3360036106405709E-05    1.3777079606311105E-07    1.3776776996711337E-07    3.1110992749429245E-08    3.1110946315492002E-08    1.3076500853442512E-03    1.2142704607858127E-03    3.3258273195255456E-01    8.6164872937314189E+17    8.6164872937314189E+17    8.6164872937314189E+17    8.6164872937314189E+17
 5.3700000000000003E-01    5.9297290798473412E+00    5.7074527162308806E-04    5.7011199239405017E-04    1.9222374976622752E-12    1.9222374981910076E-12    1.2042843711363200E-04    1.1950641904393893E-04    2.1111031832624914E-07    2.1110547087419708E-07    4.3557580851558271E-08    4.3557521854703275E-08    2.1865797453773012E-03    2.0121370006138750E-03    3.2284196970735163E-01    8.3718949833668032E+17    8.3718949833668032E+17    8.3718949833668032E+17    8.3718949833668032E+17
 5.3965533351374251E-01    5.8731971284788163E+00    8.6827668536805297E-04    8.6717761563716593E-04    2.0218308900823692E-12    2.0218308903984172E-12    2.0732622587758066E-04    2.0558704694416445E-04    3.3731650545014701E-07    3.3730836610463832E-07    6.3129317656001998E-08    6.3129244355969336E-08    3.8125797649972608E-03    3.4747845018738826E-03    3.1292988807090016E-01    8.1710773495253824E+17    8.1710773495253824E+17    8.1710773495253824E+17    8.1710773495253824E+17
 5.4135235019109540E-01    5.8373503212024582E+00    1.1417363668646315E-03    1.1401282664261179E-03    2.0974789304844113E-12    2.0974789309342024E-12    2.9646389429995734E-04    2.9383988227375243E-04    4.5780942079751054E-07    4.5779800622082372E-07    8.0482471765425102E-08    8.0482385076398427E-08    5.4533499572713331E-03    4.9399780888553912E-03    3.0660044172303280E-01    8.0694999829120947E+17    8.0694999829120947E+17    8.0694999829120947E+17    8.0694999829120947E+17
 5.4330879944873611E-01    5.7962948417881499E+00    1.5734886084123778E-03    1.5709423705484030E-03    2.1966645684094593E-12    2.1966645687451149E-12    4.5214713307597452E-04    4.4790526381338825E-04    6.5457808902018075E-07    6.5456113805847979E-07    1.0706160072355458E-07    1.0706150036012031E-07    8.2579966791375189E-03    7.4288607037211922E-03    2.9911048026449988E-01    7.9734547822514163E+17    7.9734547822514163E+17    7.9734547822514163E+17    7.9734547822514163E+17
 5.4586984546235429E-01    5.7429881604951190E+00    2.4131152648989018E-03    2.4083737186446053E-03    2.3467849550535936E-12    2.3467849554399362E-12    7.9777911825735810E-04    7.8973884199880532E-04    1.0539972627825812E-06    1.0539683767595211E-06    1.5689328506943222E-07    1.5689316213119832E-07    1.4266920629952742E-02    1.2720545682254884E-02    2.8878335224709234E-01    7.8754625279140211E+17    7.8754625279140211E+17    7.8754625279140211E+17    7.8754625279140211E+17
 5.4823217344260811E-01    5.6942524443972049E+00    3.6065424275604548E-03    3.5980828497035686E-03    2.5069353551513864E-12    2.5069353556458352E-12    1.3670898791076794E-03    1.3524177307094639E-03    1.6486609860993461E-06    1.6486120976481301E-06    2.2513617636793654E-07    2.2513603063576587E-07    2.3709863383155602E-02    2.0970624057046226E-02    2.7862177014774192E-01    7.8071368580309696E+17    7.8071368580309696E+17    7.8071368580309696E+17    7.8071368580309696E+17
 5.5077152539197349E-01    5.6423257856667801E+00    5.5972642660510165E-03    5.5816372484389434E-03    2.7039767025395786E-12    2.7039767029980229E-12    2.4767742598383129E-03    2.4483841268345338E-03    2.6887798297289625E-06    2.6886869284555909E-06    3.3503305717325532E-07    3.3503289703835220E-07    4.1101249101173701E-02    3.6045929709540535E-02    2.6704104667174666E-01    7.7518976253346163E+17    7.7518976253346163E+17    7.7518976253346163E+17    7.7518976253346163E+17
 5.5330300355469175E-01    5.5910314668550054E+00    8.7407144704637202E-03    8.7124956974428177E-03    2.9285242129394629E-12    2.9285242134466183E-12    4.5470810732399867E-03    4.4914728055998531E-03    4.4141958040585499E-06    4.4140146291186016E-06    5.0278498233050572E-07    5.0278482452741002E-07    7.1451290580414786E-02    6.2147950464478054E-02    2.5500423230967018E-01    7.7111908532991744E+17    7.7111908532991744E+17    7.7111908532991744E+17    7.7111908532991744E+17
 5.5586697559002496E-01    5.5395540521825026E+00    1.3829760578726905E-02    1.3779987694067250E-02    3.1876702164935141E-12    3.1876702171429866E-12    8.5365148454476583E-03    8.4251097710807011E-03    7.3505736376828656E-06    7.3501978823662012E-06    7.6590795970967365E-07    7.6590784928215434E-07    1.2569955596567473E-01    1.0845403640453945E-01    2.4261170738156071E-01    7.6809802279421030E+17    7.6809802279421030E+17    7.6809802279421030E+17    7.6809802279421030E+17
 5.5827789712724118E-01    5.4915819107718704E+00    2.1429744221702598E-02    2.1347908217230205E-02    3.4634443226313931E-12    3.4634443234225146E-12    1.5629220088257411E-02    1.5412562605798315E-02    1.1954254369239926E-05    1.1953471320059580E-05    1.1478766425451007E-06    1.1478766774289972E-06    2.1477126522010456E-01    1.8397566357442724E-01    2.3108518683829105E-01    7.6601875539555482E+17    7.6601875539555482E+17    7.6601875539555482E+17    7.6601875539555482E+17
 5.6078915956212738E-01    5.4420548789299055E+00    3.4031776445082061E-02    3.3900630281447401E-02    3.7867598238339082E-12    3.7867598248228026E-12    2.9695882385099983E-02    2.9258136824685803E-02    1.9968272111070021E-05    1.9966452835498793E-05    1.7650600032839029E-06    1.7650604070681990E-06    3.7697938842495998E-01    3.2069282214979161E-01    2.1951103832619887E-01    7.6444044780827994E+17    7.6444044780827994E+17    7.6444044780827994E+17    7.6444044780827994E+17
 5.6328091035598260E-01    5.3933541434735401E+00    5.4163318503273369E-02    5.3966187386762357E-02    4.1469387151894329E-12    4.1469387163445987E-12    5.6749660368937076E-02    5.5862931125858849E-02    3.3418214698297495E-05    3.3413701753167972E-05    2.7276919018473734E-06    2.7276931319362309E-06    6.6169826737611914E-01    5.5949069891201342E-01    2.0870741710090754E-01    7.6331548882648806E+17    7.6331548882648806E+17    7.6331548882648806E+17    7.6331548882648806E+17
 5.6583001188470750E-01    5.3439834520066274E+00    8.7561928084107316E-02    8.7288333807097454E-02    4.5588527631114267E-12    4.5588527645355781E-12    1.1111820206897431E-01    1.0928428160544759E-01    5.6882988256950925E-05    5.6870280342222820E-05    4.2900710292325237E-06    4.2900740195878312E-06    1.1810240281533217E+00    9.9355179082351142E-01    1.9852730361486254E-01    7.6249855777742490E+17    7.6249855777742490E+17    7.6249855777742490E+17    7.6249855777742490E+17
 5.6827412621341555E-01    5.2970705951139330E+00    1.3922832073447189E-01    1.3890402032633870E-01    4.9973913601222224E-12    4.9973913618555293E-12    2.1310166722122459E-01    2.0942030717718732E-01    9.5070008419293240E-05    9.5033792569123256E-05    6.6600663162370508E-06    6.6600726668846087E-06    2.0632617672543572E+00    1.7297368869478578E+00    1.8967045196513735E-01    7.6194656295451840E+17    7.6194656295451840E+17    7.6194656295451840E+17    7.6194656295451840E+17
 5.7079347833864047E-01    5.2491446108404389E+00    2.2487984033963820E-01    2.2461208809194941E-01    5.4966047986352580E-12    5.4966048007028420E-12    4.1894669243498089E-01    4.1142313784396578E-01    1.6180025434465168E-04    1.6170202932099830E-04    1.0519530265698173E-05    1.0519543277945277E-05    3.6710639372812683E+00    3.0716629363562191E+00    1.8148475045201851E-01    7.6154785866894899E+17    7.6154785866894899E+17    7.6154785866894899E+17    7.6154785866894899E+17
 5.7329499966000330E-01    5.2019868580668831E+00    3.6134867628123596E-01    3.6143982167869471E-01    6.0423898071162469E-12    6.0423898095367486E-12    8.2080429709512326E-01    8.0567018729696860E-01    2.7437015731127606E-04    2.7410340135263395E-04    1.6567301801607078E-05    1.6567327123333534E-05    6.4950055314496309E+00    5.4349386802993322E+00    1.7429025924818725E-01    7.6127435472106240E+17    7.6127435472106240E+17    7.6127435472106240E+17    7.6127435472106240E+17
 5.7584665705509908E-01    5.1543204142921972E+00    5.8244500577443348E-01    5.8361710217926399E-01    6.6534799716034349E-12    6.6534799744687449E-12    1.6250250016702350E+00    1.5947666153967186E+00    4.6894797421248845E-04    4.6819806588917635E-04    2.6210337992725037E-05    2.6210385840971645E-05    1.1562817734522513E+01    9.6988785816349825E+00    1.6785337337552264E-01    7.6108402630278502E+17    7.6108402630278502E+17    7.6108402630278502E+17    7.6108402630278502E+17
 5.7831020630750485E-01    5.1087143369876582E+00    9.1360227896321788E-01    9.1719835975781072E-01    7.2987176391487617E-12    7.2987176424873951E-12    3.1194818030824321E+00    3.0620466411209004E+00    7.8270303071225646E-04    7.8072075454460339E-04    4.0430456930356545E-05    4.0430541176047867E-05    2.0008045697690715E+01    1.6860071593040580E+01    1.6242620379690947E-01    7.6095930626840371E+17    7.6095930626840371E+17    7.6095930626840371E+17    7.6095930626840371E+17
 5.8088180984124971E-01    5.0615383309343196E+00    1.4374006868540421E+00    1.4461524925790050E+00    8.0338819912334854E-12    8.0338819951736051E-12    6.0791037091839950E+00    5.9730365013253044E+00    1.3239118754970560E-03    1.3182022111477229E-03    6.2556270431702465E-05    6.2556414087212221E-05    3.4959824891976659E+01    2.9698178083308242E+01    1.5750132579670470E-01    7.6087154229605888E+17    7.6087154229605888E+17    7.6087154229605888E+17    7.6087154229605888E+17
 5.8328425643763482E-01    5.0178591861589279E+00    2.1504195540070152E+00    2.1678592872905469E+00    8.7810002437405433E-12    8.7810002483572048E-12    1.1130908163377960E+01    1.0959399850563100E+01    2.1372376028197812E-03    2.1216592866804460E-03    9.2142259502946963E-05    9.2142485784411137E-05    5.7775533703750774E+01    4.9660069585125072E+01    1.5350307407306865E-01    7.6081633472927373E+17    7.6081633472927373E+17    7.6081633472927373E+17    7.6081633472927373E+17
 5.8589074182309087E-01    4.9708965985418452E+00    3.2605235827645620E+00    3.2939266140860122E+00    9.6580614100721415E-12    9.6580614154304801E-12    2.1055330974649792E+01    2.0795927725375716E+01    3.5530939257137685E-03    3.5134246807692116E-03    1.3730696074311204E-04    1.3730732298177748E-04    9.7920970404547717E+01    8.5481889334587066E+01    1.5077531359452689E-01    7.6077523811470797E+17    7.6077523811470797E+17    7.6077523811470797E+17    7.6077523811470797E+17
 5.8812741564734672E-01    4.9309476898107629E+00    4.5781115438339945E+00    4.6327328290745697E+00    1.0468638967177746E-11    1.0468638973335571E-11    3.5563104559627263E+01    3.5319762159323865E+01    5.4243031395503523E-03    5.3288938926448282E-03    1.8980542931943808E-04    1.8980594223195200E-04    1.5052463110228865E+02    1.3424722293464725E+02    1.4932204599757631E-01    7.6075053310486490E+17    7.6075053310486490E+17    7.6075053310486490E+17    7.6075053310486490E+17
 5.9077865783903627E-01    4.8840098556728764E+00    6.6879037982728029E+00    6.7788793961619991E+00    1.1503119801724239E-11    1.1503119809026109E-11    6.4062575732084980E+01    6.4333448468149840E+01    8.7878423501318078E-03    8.5246989742526064E-03    2.7184654155348046E-04    2.7184730835055367E-04    2.4227149487642592E+02    2.2455269317279516E+02    1.4789415703033038E-01    7.6072990672556365E+17    7.6072990672556365E+17    7.6072990672556365E+17    7.6072990672556365E+17
 5.9328969336537618E-01    4.8399663071894530E+00    9.4171431345761363E+00    9.5571487684171554E+00    1.2560102215412909E-11    1.2560102223839013E-11    1.0932279596726138E+02    1.1121450445387482E+02    1.3717519383180868E-02    1.3122483272942858E-02    3.7524259730887952E-04    3.7524371689272529E-04    3.7251461485842839E+02    3.6059031101257494E+02    1.4672567337552200E-01    7.6071583480773299E+17    7.6071583480773299E+17    7.6071583480773299E+17    7.6071583480773299E+17
 5.9583217674685895E-01    4.7957758213822297E+00    1.3152134516253332E+01    1.3360204085878438E+01    1.3713335690191294E-11    1.3713335699936188E-11    1.8314087733394166E+02    1.8987765805033123E+02    2.1310353037714506E-02    1.9992249561284196E-02    5.1304790495589297E-04    5.1304950723479758E-04    5.6298936958539173E+02    5.7617341663011746E+02    1.4564853648162998E-01    7.6070517537070310E+17    7.6070517537070310E+17    7.6070517537070310E+17    7.6070517537070310E+17
 5.9826869200491262E-01    4.7538057978209025E+00    1.7877976002178563E+01    1.8170237084849340E+01    1.4906780185053702E-11    1.4906780196378454E-11    2.8940280039384817E+02    3.0931365992206878E+02    3.1989324045650101E-02    2.9098928253805129E-02    6.8253862474868118E-04    6.8254081100878414E-04    8.0473716862938204E+02    8.8978264155404293E+02    1.4469373749232051E-01    7.6069748415322726E+17    7.6069748415322726E+17    7.6069748415322726E+17    7.6069748415322726E+17
 6.0080908921139142E-01    4.7104374368609534E+00    2.4374533375865113E+01    2.4777663014250098E+01    1.6256720887296720E-11    1.6256720900453684E-11    4.5407387273879283E+02    5.0446874697277860E+02    4.8311269785414675E-02    4.2283587544869723E-02    9.0895341389166172E-04    9.0895647784288434E-04    1.1374271732379684E+03    1.3845948959695131E+03    1.4376141507431400E-01    7.6069124760476621E+17    7.6069124760476621E+17    7.6069124760476621E+17    7.6069124760476621E+17
 6.0328605030188787E-01    4.6685330017460718E+00    3.2833736388564631E+01    3.3374586319097318E+01    1.7692916309213143E-11    1.7692916324267675E-11    6.9853163832697624E+02    8.0518276309171699E+02    7.2080214546819718E-02    6.0872813181538442E-02    1.1957146523304354E-03    1.1957190410502542E-03    1.5877625529353254E+03    2.1242334920768362E+03    1.4290402266220159E-01    7.6068633045529856E+17    7.6068633045529856E+17    7.6068633045529856E+17    7.6068633045529856E+17
 6.0582330478147672E-01    4.6259950214457897E+00    4.4287334599786440E+01    4.5001123524165919E+01    1.9305161854435264E-11    1.9305161872005330E-11    1.0388855624704527E+03    1.2831588466309402E+03    1.0799074109935171E-01    8.5258842806816212E-02    1.5727619124374708E-03    1.5727679362375427E-03    2.1416704503852015E+03    3.2746235990581195E+03    1.4210108096761775E-01    7.6068226737613914E+17    7.6068226737613914E+17    7.6068226737613914E+17    7.6068226737613914E+17
 6.0826743690241036E-01    4.5853848254683660E+00    5.8767869501064382E+01    5.9679313927777585E+01    2.1010674759247486E-11    2.1010674779631226E-11    1.4725694383102796E+03    1.9826469735586356E+03    1.5824554301497218E-01    1.1483583195327922E-01    2.0354348551616503E-03    2.0354432030265843E-03    2.7616809555049153E+03    4.9335274731453756E+03    1.4144083669488772E-01    7.6067907415618803E+17    7.6067907415618803E+17    7.6067907415618803E+17    7.6067907415618803E+17
 6.1064935294058853E-01    4.5461514068727285E+00    7.7415621038522687E+01    7.8561383720606088E+01    2.2831900676510852E-11    2.2831900700014762E-11    2.0210327008829302E+03    3.0130218965398503E+03    2.2961793132244845E-01    1.5081732920573690E-01    2.6152032335264286E-03    2.6152149737438154E-03    3.4673597592066130E+03    7.3504137340973684E+03    1.4093870676266429E-01    7.6067641663288064E+17    7.6067641663288064E+17    7.6067641663288064E+17    7.6067641663288064E+17
 6.1285836029548002E-01    4.5100661137352516E+00    1.0007677467854020E+02    1.0148191289247036E+02    2.4669734166538155E-11    2.4669734193347570E-11    2.6344574703499284E+03    4.4250012640139748E+03    3.2444832564826220E-01    1.8955152241390019E-01    3.3016566561222204E-03    3.3016730573961544E-03    4.1730549636095930E+03    1.0641552249637345E+04    1.4063158889859875E-01    7.6067427276203123E+17    7.6067427276203123E+17    7.6067427276203123E+17    7.6067427276203123E+17
 6.1529925308318678E-01    4.4705258654500497E+00    1.3361307049285094E+02    1.3536860191991815E+02    2.6869532018472806E-11    2.6869532049377617E-11    3.4437612188727694E+03    6.7631455753931705E+03    4.7716287946806163E-01    2.3897823377963032E-01    4.2916737845378411E-03    4.2916983718379745E-03    5.0174150743939690E+03    1.6070465294221527E+04    1.4050085458653130E-01    7.6067214701111475E+17    7.6067214701111475E+17    7.6067214701111475E+17    7.6067214701111475E+17
