# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     1.21711178027912E-09   1.21711178027912E-09
    2      1      1     8.97165013591753E-15   1.79433002718351E-14
    3      2      1     2.26567186484211E-11   6.79701559452634E-11
    4      2      2     3.79001042923971E-05   1.51600417169588E-04
    6      3      3     2.75377814490137E-14   1.65226688694082E-13
    7      3      4     1.29831319497552E-11   9.08819236482866E-11
    7      4      3     2.68053445431822E-16   1.87637411802276E-15
    9      4      5     7.64273527648870E-12   6.87846174883983E-11
   10      5      5     1.24731519428144E-16   1.24731519428144E-15
   11      5      6     7.52260267897648E-12   8.27486294687413E-11
   12      6      6     2.25075811820622E-09   2.70090974184746E-08
   13      6      7     1.66755981740146E-12   2.16782776262190E-11
   14      7      7     6.28335834278715E-08   8.79670167990201E-07
   15      7      8     2.26958850339747E-06   3.40438275509621E-05
   15      9      6     1.89617239169611E-18   2.84425858754416E-17
   16      8      8     4.37057633200462E-08   6.99292213120739E-07
   16      9      7     1.73237886648975E-14   2.77180618638360E-13
   17      8      9     5.33258159237615E-10   9.06538870703946E-09
   18      8     10     2.16355156863263E-06   3.89439282353873E-05
   19      9     10     2.76544467099586E-06   5.25434487489214E-05
   20     10     10     3.17352521662111E-08   6.34705043324221E-07
   21     10     11     2.71271575283700E-07   5.69670308095771E-06
   22     10     12     8.12560406918448E-07   1.78763289522059E-05
   23     11     12     1.78354863431174E-07   4.10216185891700E-06
   24     12     12     8.82976201141576E-08   2.11914288273978E-06
   25     12     13     9.64600289317731E-08   2.41150072329433E-06
   26     12     14     1.61815688715846E-07   4.20720790661199E-06
   26     13     13     1.42981894765777E-11   3.71752926391019E-10
   27     13     14     3.20679167507641E-08   8.65833752270631E-07
   28     14     14     3.97778513197101E-08   1.11377983695188E-06
   29     14     15     3.82549055177834E-08   1.10939226001572E-06
   30     14     16     1.60843720086413E-07   4.82531160259238E-06
   31     15     16     2.44895562729766E-08   7.59176244462275E-07
   32     16     16     9.74812119011664E-08   3.11939878083733E-06
   33     16     17     2.79166036351332E-07   9.21247919959395E-06
   34     16     18     2.02844278280838E-07   6.89670546154848E-06
   35     17     18     7.30216551509047E-08   2.55575793028166E-06
   36     16     20     1.76529504937748E-07   6.35506217775892E-06
   36     18     18     2.81002712928346E-11   1.01160976654205E-09
   37     17     20     1.93257895134158E-07   7.15054211996386E-06
   38     18     20     1.72207879724574E-07   6.54389942953383E-06
   39     19     20     2.85950934552379E-08   1.11520864475428E-06
   40     18     22     6.37851247807793E-08   2.55140499123117E-06
   40     19     21     1.00599435608975E-12   4.02397742435899E-11
   40     20     20     6.60549167174366E-13   2.64219666869746E-11
   41     19     22     1.27053210839153E-07   5.20918164440527E-06
   42     20     22     8.54839788281148E-07   3.59032711078082E-05
   43     20     23     2.27423736896506E-07   9.77922068654974E-06
   44     20     24     4.96400057434879E-07   2.18416025271347E-05
   45     21     24     4.12772375438769E-07   1.85747568947446E-05
   46     20     26     2.41619913782704E-07   1.11145160340044E-05
   46     22     24     5.76104351117465E-12   2.65008001514034E-10
   47     22     25     1.40105509974838E-07   6.58495896881739E-06
   48     22     26     2.04213430836251E-07   9.80224468014006E-06
   49     22     27     4.92394053255968E-08   2.41273086095424E-06
   50     22     28     1.11794002717496E-07   5.58970013587478E-06
   50     24     26     8.01222733165734E-14   4.00611366582867E-12
   51     23     28     8.01155793686736E-08   4.08589454780235E-06
   52     24     28     1.64002941651226E-07   8.52815296586373E-06
   53     24     29     1.24130214378686E-08   6.57890136207035E-07
   54     24     30     7.59878250564841E-08   4.10334255305014E-06
   54     26     28     6.72505253213058E-15   3.63152836735051E-13
   55     25     30     3.65929418969071E-09   2.01261180432989E-07
   56     26     30     3.27442701141593E-08   1.83367912639292E-06
   57     26     31     1.45029110798341E-08   8.26665931550545E-07
   58     26     32     2.30505670692630E-08   1.33693289001726E-06
   58     28     30     2.82502812485130E-16   1.63851631241375E-14
   59     27     32     2.34285197395231E-08   1.38228266463186E-06
   60     28     32     2.50665678068303E-08   1.50399406840982E-06
   61     28     33     2.38608785667262E-08   1.45551359257030E-06
   62     28     34     7.68268231060824E-08   4.76326303257711E-06
   63     29     34     9.05605242835767E-08   5.70531302986533E-06
   64     28     36     4.28520549144569E-08   2.74253151452524E-06
   64     30     34     5.70897039659689E-12   3.65374105382201E-10
   65     29     36     6.74036586070803E-08   4.38123780946022E-06
   66     30     36     3.45820301597305E-08   2.28241399054221E-06
   67     30     37     3.84856045598982E-08   2.57853550551318E-06
   68     30     38     2.52392165271215E-08   1.71626672384426E-06
   69     31     38     5.48603447338571E-08   3.78536378663614E-06
   70     30     40     2.86506891539557E-08   2.00554824077690E-06
   70     32     38     3.78322958831994E-12   2.64826071182396E-10
   71     31     40     4.70110548577169E-08   3.33778489489790E-06
   72     32     40     5.20484917739991E-08   3.74749140772794E-06
   73     32     41     4.99881390269532E-08   3.64913414896759E-06
   74     32     42     8.58407643630941E-08   6.35221656286897E-06
   74     34     40     1.02562093100031E-12   7.58959488940226E-11
   75     33     42     2.68168787924964E-07   2.01126590943723E-05
   76     32     44     3.38048077114641E-07   2.56916538607127E-05
   76     34     42     4.93895113791601E-10   3.75360286481617E-08
   77     34     43     2.62581729274382E-06   2.02187931541274E-04
   78     34     44     2.54061342656011E-05   1.98167847271688E-03
   78     36     42     3.60924377533040E-14   2.81521014475771E-12
   79     35     44     7.98928800159986E-05   6.31153752126389E-03
   80     34     46     3.97841271127298E-05   3.18273016901838E-03
   80     36     44     1.11063031779362E-09   8.88504254234895E-08
