#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 4.9114033709983140E-01    6.9965830994564469E+00    6.6631493074150801E-06    6.6575999151841122E-06    5.8080037335983072E-13    5.8080037406453771E-13    9.3021106571056166E-07    9.2610919420866076E-07    1.0354575346512436E-09    1.0354417324464220E-09    5.9438293595114253E-10    5.9437925564864315E-10    2.8332923761635073E-06    2.7569342809667040E-06    3.4627663983570162E-01    1.2893637798193580E+18    1.2893637798193580E+18    1.2893637798193580E+18    1.2893637798193580E+18
 4.9128064344042116E-01    6.9930425398493794E+00    5.9429037211622667E-06    5.9360907221732197E-06    7.2129744697796844E-13    7.2129744720131660E-13    7.3986574051869812E-07    7.3771441567154872E-07    9.3683699246142550E-10    9.3682619967585789E-10    5.5383530935212259E-10    5.5383239511087597E-10    2.3748303000831811E-06    2.3293208793949138E-06    3.8844719068482064E-01    1.4489570276605018E+18    1.4489570276605018E+18    1.4489570276605018E+18    1.4489570276605018E+18
 4.9137451067324445E-01    6.9906748480048355E+00    5.4404497977901273E-06    5.4332597065085242E-06    8.9537013539747958E-13    8.9537013447872102E-13    6.1003455377347413E-07    6.0901865255076127E-07    8.6117006258651839E-10    8.6116316944393322E-10    5.2519267188473064E-10    5.2519046329391003E-10    2.0592596289404145E-06    2.0321516296931821E-06    4.3236053933059387E-01    1.6174944046915988E+18    1.6174944046915988E+18    1.6174944046915988E+18    1.6174944046915988E+18
 4.9145342654129259E-01    6.9886849072553705E+00    5.0991552962448305E-06    5.0917976547977867E-06    1.1122069915996820E-12    1.1122069884229361E-12    5.1729381033351192E-07    5.1693853798880562E-07    8.0333394385008810E-10    8.0332997404657162E-10    5.0706987891571735E-10    5.0706823495822354E-10    1.8412351693790422E-06    1.8252006670855551E-06    4.7740912280378450E-01    1.7929721649405609E+18    1.7929721649405609E+18    1.7929721649405609E+18    1.7929721649405609E+18
 4.9152666377544901E-01    6.9868386655886434E+00    4.8898528515324971E-06    4.8823034068555851E-06    1.3828226297230172E-12    1.3828226224706057E-12    4.4927605480702222E-07    4.4929497508276721E-07    7.6033230894922880E-10    7.6033044259039570E-10    4.9915158004985406E-10    4.9915035915311639E-10    1.6925963580052025E-06    1.6832227751258703E-06    5.2324145494220442E-01    1.9753908874331712E+18    1.9753908874331712E+18    1.9753908874331712E+18    1.9753908874331712E+18
 4.9159594962594599E-01    6.9850924835532098E+00    4.8082489085125091E-06    4.8004222832404119E-06    1.7012881426837329E-12    1.7012881291327915E-12    4.0220321400518400E-07    4.0241375824000053E-07    7.3323562232090975E-10    7.3323512983808184E-10    5.0225499851589502E-10    5.0225405255689959E-10    1.6010252814605838E-06    1.5954150821580259E-06    5.6802769719389057E-01    2.1592372342734541E+18    2.1592372342734541E+18    2.1592372342734541E+18    2.1592372342734541E+18
 4.9166658904194904E-01    6.9833126374626726E+00    4.8474509368476162E-06    4.8392409945553085E-06    2.0797958174317349E-12    2.0797957945931599E-12    3.7125506407129809E-07    3.7156071393785110E-07    7.2209239122266407E-10    7.2209278092486869E-10    5.1730524013342282E-10    5.1730445012129418E-10    1.5506580816721449E-06    1.5471672779911939E-06    6.1470033926487877E-01    2.3575169188983813E+18    2.3575169188983813E+18    2.3575169188983813E+18    2.3575169188983813E+18
 4.9175311474535005E-01    6.9811331349810875E+00    5.0439578406138658E-06    5.0351672312628342E-06    2.5950548670482057E-12    2.5950548295194902E-12    3.5385187752331129E-07    3.5421106508665739E-07    7.3137518744860461E-10    7.3137620764083972E-10    5.5059001504721601E-10    5.5058930054841645E-10    1.5340512246021561E-06    1.5318196966277689E-06    6.7390392080761818E-01    2.6159889083366646E+18    2.6159889083366646E+18    2.6159889083366646E+18    2.6159889083366646E+18
 4.9187934843219344E-01    6.9779546451500085E+00    5.4990199610873783E-06    5.4893103932975093E-06    3.3265562275446690E-12    3.3265561710715780E-12    3.5706239224625894E-07    3.5746543259108922E-07    7.7746307290052748E-10    7.7746458849591288E-10    6.1451767631533468E-10    6.1451701846362381E-10    1.5659795075319179E-06    1.5643938266983946E-06    7.5572038666509922E-01    2.9779049694553482E+18    2.9779049694553482E+18    2.9779049694553482E+18    2.9779049694553482E+18
 4.9212925783727735E-01    6.9716663414517299E+00    6.1050716102157557E-06    6.0945773710125863E-06    3.7038382759563370E-12    3.7038382333276415E-12    4.0158694713014870E-07    4.0202529935880760E-07    8.7208280057080323E-10    8.7208434107446021E-10    6.8830501847038973E-10    6.8830452993365961E-10    1.6663649489221906E-06    1.6644820497493109E-06    8.1771253344549422E-01    3.2442179742006682E+18    3.2442179742006682E+18    3.2442179742006682E+18    3.2442179742006682E+18
 4.9472981813731559E-01    6.9065655286303684E+00    6.9024771100367203E-06    6.8908679515386179E-06    3.2295587581923454E-12    3.2295587452133278E-12    4.8782191529819191E-07    4.8826678792883013E-07    1.0575959972182304E-09    1.0575971715070802E-09    7.7067235354125524E-10    7.7067158515438449E-10    2.1917869582382469E-06    2.1878650459860836E-06    7.6102336676957993E-01    2.8924965657920660E+18    2.8924965657920660E+18    2.8924965657920660E+18    2.8924965657920660E+18
 4.9800000000000000E-01    6.8255639863141795E+00    8.1282475458989954E-06    8.1148737894351680E-06    2.7481737313909890E-12    2.7481737227992756E-12    6.1836146434165567E-07    6.1878109662459505E-07    1.3512716947464566E-09    1.3512720225378176E-09    8.9552054740964668E-10    8.9551967015551161E-10    3.1673158733197588E-06    3.1582174652195791E-06    6.8420705766773449E-01    2.4668880393494113E+18    2.4668880393494113E+18    2.4668880393494113E+18    2.4668880393494113E+18
 5.0137159286026833E-01    6.7430450485158149E+00    1.0047985350956160E-05    1.0032091841781093E-05    2.3663087031711866E-12    2.3663087009952363E-12    8.2669825229596429E-07    8.2698770643594865E-07    1.8144441156173371E-09    1.8144423746085547E-09    1.0898974397353428E-09    1.0898960734220605E-09    4.8360476274919593E-06    4.8136149611791241E-06    6.1472764255321366E-01    2.1083373978763274E+18    2.1083373978763274E+18    2.1083373978763274E+18    2.1083373978763274E+18
 5.0473673520254858E-01    6.6616787603482113E+00    1.2972692874628679E-05    1.2953337049351004E-05    2.0691659085946552E-12    2.0691659089926890E-12    1.1580588858995858E-06    1.1579326751717198E-06    2.5371408115045173E-09    2.5371340079912860E-09    1.3810857963182503E-09    1.3810837784818970E-09    7.7083835707365029E-06    7.6515462822824274E-06    5.5397032681776215E-01    1.8166283497745239E+18    1.8166283497745239E+18    1.8166283497745239E+18    1.8166283497745239E+18
 5.0800000000000001E-01    6.5837135856508437E+00    1.7308203083941493E-05    1.7284247958724018E-05    1.8446281617487586E-12    1.8446281633253838E-12    1.6782843029914907E-06    1.6770873047482722E-06    3.6440529041769483E-09    3.6440351260545861E-09    1.8023684859994830E-09    1.8023654138738558E-09    1.2621855599487255E-05    1.2479481660550131E-05    5.0227734665989543E-01    1.5848080217905861E+18    1.5848080217905861E+18    1.5848080217905861E+18    1.5848080217905861E+18
 5.1133839653505075E-01    6.5048975177436104E+00    2.4157234383323709E-05    2.4126761423025463E-05    1.6711198838983787E-12    1.6711198855732431E-12    2.5587043669027433E-06    2.5548609405370122E-06    5.4614953961852581E-09    5.4614540858370740E-09    2.4472047504442144E-09    2.4471999804452898E-09    2.1742817046482398E-05    2.1377436809349120E-05    4.5625571973336027E-01    1.3905625756165829E+18    1.3905625756165829E+18    1.3905625756165829E+18    1.3905625756165829E+18
 5.1345602916502353E-01    6.4553922119643943E+00    3.0396581272819410E-05    3.0360633669434322E-05    1.5880135761297521E-12    1.5880135778114367E-12    3.4122867646258576E-06    3.4051849863142488E-06    7.1743372414663054E-09    7.1742697037168428E-09    3.0171130309865570E-09    3.0171067140126161E-09    3.1276305327202930E-05    3.0614907346717050E-05    4.3067036421093680E-01    1.2870007167485860E+18    1.2870007167485860E+18    1.2870007167485860E+18    1.2870007167485860E+18
 5.1562776488039441E-01    6.4050133970446295E+00    3.8992484918396916E-05    3.8949422111817162E-05    1.5228663403745032E-12    1.5228663416583877E-12    4.6555367591817934E-06    4.6428560072365291E-06    9.6039290505699978E-09    9.6038199447788252E-09    3.7808037663154440E-09    3.7807955493495633E-09    4.6015368996625538E-05    4.4807677391535645E-05    4.0734847266959007E-01    1.1950939305740298E+18    1.1950939305740298E+18    1.1950939305740298E+18    1.1950939305740298E+18
 5.1779692734067384E-01    6.3550867414506751E+00    5.0640051762678856E-05    5.0587829102378578E-05    1.4765807066716581E-12    1.4765807077534197E-12    6.4459699493290883E-06    6.4240492510306913E-06    1.2998482516220057E-08    1.2998310017171207E-08    4.7846123803491731E-09    4.7846017001874771E-09    6.8474676101562196E-05    6.6288090243149446E-05    3.8696895327478459E-01    1.1165970945143791E+18    1.1165970945143791E+18    1.1165970945143791E+18    1.1165970945143791E+18
 5.2000000000000002E-01    6.3047779219545843E+00    6.6839872946611062E-05    6.6775406322973962E-05    1.4472861518984762E-12    1.4472861530493316E-12    9.1071653896081192E-06    9.0697415195334411E-06    1.7872740918443387E-08    1.7872470983670506E-08    6.1356789368247116E-09    6.1356649291063212E-09    1.0362252439506614E-04    9.9660595546584302E-05    3.6909028149692552E-01    1.0491980953504934E+18    1.0491980953504934E+18    1.0491980953504934E+18    1.0491980953504934E+18
 5.2265706024306580E-01    6.2446314867209480E+00    9.4846823412833976E-05    9.4761623061253046E-05    1.4337317858818392E-12    1.4337317865561912E-12    1.4096549178755309E-05    1.4026438766488444E-05    2.6616471802865436E-08    2.6616015378409689E-08    8.3821874151126746E-09    8.3821688585864775E-09    1.7288739999484190E-04    1.6486581874723599E-04    3.5091783792814507E-01    9.8250734258751296E+17    9.8250734258751296E+17    9.8250734258751296E+17    9.8250734258751296E+17
 5.2458664140301581E-01    6.2013125618286109E+00    1.2349857996872622E-04    1.2339189995509554E-04    1.4376663194609617E-12    1.4376663200430660E-12    1.9625590414864513E-05    1.9515713138376068E-05    3.5877131136871772E-08    3.5876468786549150E-08    1.0596474172312485E-08    1.0596451262870533E-08    2.5254495610205430E-04    2.3925703686944328E-04    3.3971906310837413E-01    9.4279890434114637E+17    9.4279890434114637E+17    9.4279890434114637E+17    9.4279890434114637E+17
 5.2700000000000002E-01    6.1475555899360783E+00    1.7369175887814095E-04    1.7354519879348687E-04    1.4577555184465474E-12    1.4577555191042283E-12    3.0166240082265936E-05    2.9974079546572865E-05    5.2675240333548191E-08    5.2674192647317190E-08    1.4333632129834441E-08    1.4333602059205113E-08    4.0864115408742474E-04    3.8386817175427643E-04    3.2762727693013305E-01    9.0194792289258982E+17    9.0194792289258982E+17    9.0194792289258982E+17    9.0194792289258982E+17
 5.2936483712871596E-01    6.0953314887787950E+00    2.4528868407905439E-04    2.4507792070320200E-04    1.4930022023758659E-12    1.4930022028683207E-12    4.6756347235722574E-05    4.6423971863076688E-05    7.7583672340926317E-08    7.7582037685809664E-08    1.9449406485549793E-08    1.9449368300406984E-08    6.5924993461425479E-04    6.1402898983174236E-04    3.1734601055469080E-01    8.6994540687587725E+17    8.6994540687587725E+17    8.6994540687587725E+17    8.6994540687587725E+17
 5.3130793948391297E-01    6.0527530010438735E+00    3.2818128480991169E-04    3.2788353532689192E-04    1.5330926677999477E-12    1.5330926681414047E-12    6.7852464212651053E-05    6.7329939039242271E-05    1.0746373330043323E-07    1.0746137985396575E-07    2.5157329745515159E-08    2.5157283586715197E-08    9.8071726607201759E-04    9.0700817335368845E-04    3.0970148786343482E-01    8.4861434036243238E+17    8.4861434036243238E+17    8.4861434036243238E+17    8.4861434036243238E+17
 5.3397704183194661E-01    5.9947504014669919E+00    4.9461106200799731E-04    4.9409621611875133E-04    1.6041983568796884E-12    1.6041983571101483E-12    1.1518597496060337E-04    1.1420763987754166E-04    1.6991611913868754E-07    1.6991223424112322E-07    3.6161907413239472E-08    3.6161847362053272E-08    1.7012740146075947E-03    1.5582096203426567E-03    2.9986799294721694E-01    8.2530476006221555E+17    8.2530476006221555E+17    8.2530476006221555E+17    8.2530476006221555E+17
 5.3513804110687746E-01    5.9696943638926658E+00    5.9347140335105561E-04    5.9280316993745043E-04    1.6409607682018561E-12    1.6409607685987059E-12    1.4593878147681463E-04    1.4465070651008448E-04    2.0816310096645247E-07    2.0815827588814620E-07    4.2491675354353613E-08    4.2491606426781039E-08    2.1654113143453465E-03    1.9751258003691007E-03    2.9565931919716792E-01    8.1696634971665792E+17    8.1696634971665792E+17    8.1696634971665792E+17    8.1696634971665792E+17
 5.3763103909142473E-01    5.9162451839843051E+00    8.8342487218116752E-04    8.8220974983584913E-04    1.7322004244192660E-12    1.7322004246475872E-12    2.4556695502315844E-04    2.4322734587521122E-04    3.2416793884461812E-07    3.2416022082109194E-07    6.0479658720650179E-08    6.0479571856649738E-08    3.6460303443539835E-03    3.2966353496747202E-03    2.8658285320057042E-01    8.0214632813805530E+17    8.0214632813805530E+17    8.0214632813805530E+17    8.0214632813805530E+17
 5.3955907066898623E-01    5.8752371145720588E+00    1.2086746743797357E-03    1.2067004640527650E-03    1.8144630824597416E-12    1.8144630826926592E-12    3.7137738764276819E-04    3.6763945747413698E-04    4.5949962608728793E-07    4.5948835038953234E-07    7.9958197918523686E-08    7.9958092545680128E-08    5.4701973042743423E-03    4.9131873153007554E-03    2.7936639406854596E-01    7.9311180567786918E+17    7.9311180567786918E+17    7.9311180567786918E+17    7.9311180567786918E+17
 5.4200000000000004E-01    5.8237274934157020E+00    1.8098301669483988E-03    1.8061448820779981E-03    1.9338657855392488E-12    1.9338657858991487E-12    6.3552684463698923E-04    6.2869434288289185E-04    7.2008602544101852E-07    7.2006746613311772E-07    1.1474342755764162E-07    1.1474329105376039E-07    9.1729011034140540E-03    8.1709019405952783E-03    2.6981990707728792E-01    7.8410213436651610E+17    7.8410213436651610E+17    7.8410213436651610E+17    7.8410213436651610E+17
 5.4452461665376861E-01    5.7709269031445940E+00    2.7687357280333524E-03    2.7617550846164266E-03    2.0765790131005225E-12    2.0765790133356692E-12    1.1248525050317202E-03    1.1119441063278156E-03    1.1556719922046769E-06    1.1556403073417744E-06    1.6822359935611450E-07    1.6822342782261015E-07    1.5718238161645755E-02    1.3884497770254923E-02    2.5940334795154107E-01    7.7704579411528819E+17    7.7704579411528819E+17    7.7704579411528819E+17    7.7704579411528819E+17
 5.4700000000000004E-01    5.7196208226159078E+00    4.2309179723833230E-03    4.2181252820707952E-03    2.2371292753528343E-12    2.2371292757374656E-12    1.9975421036341322E-03    1.9731482357570589E-03    1.8523426267383119E-06    1.8522874725950730E-06    2.4698438171973603E-07    2.4698416185862868E-07    2.6758640665644189E-02    2.3448640365385669E-02    2.4872410198555950E-01    7.7185359501765082E+17    7.7185359501765082E+17    7.7185359501765082E+17    7.7185359501765082E+17
 5.4956088401491421E-01    5.6670225998646462E+00    6.6080492416812206E-03    6.5848421022301051E-03    2.4265985878629693E-12    2.4265985882032560E-12    3.6707039952652829E-03    3.6229397173740377E-03    3.0417682588729226E-06    3.0416621151095086E-06    3.7090140267610913E-07    3.7090113262695134E-07    4.6603447802653526E-02    4.0512336494652218E-02    2.3738015761913878E-01    7.6785979196743373E+17    7.6785979196743373E+17    7.6785979196743373E+17    7.6785979196743373E+17
 5.5200000000000005E-01    5.6173751933770850E+00    1.0171189299399686E-02    1.0131707197350303E-02    2.6310445008259651E-12    2.6310445013731318E-12    6.6380385950026077E-03    6.5463011360197007E-03    4.9137826756231708E-06    4.9135722742370869E-06    5.5117301203820177E-07    5.5117268532231576E-07    7.9406049740384940E-02    6.8521087941083178E-02    2.2653463324446585E-01    7.6504917796717619E+17    7.6504917796717619E+17    7.6504917796717619E+17    7.6504917796717619E+17
 5.5455118465056663E-01    5.5659119878335863E+00    1.6074295149839428E-02    1.6008489866464633E-02    2.8724301565388751E-12    2.8724301570809829E-12    1.2490876544296576E-02    1.2307182818435125E-02    8.1719533450009702E-06    8.1715067870745133E-06    8.4168143088899846E-07    8.4168108232074005E-07    1.3930025792424672E-01    1.1933669390828583E-01    2.1543563412235936E-01    7.6289013491955379E+17    7.6289013491955379E+17    7.6289013491955379E+17    7.6289013491955379E+17
 5.5700000000000005E-01    5.5169573371712408E+00    2.5090579002487873E-02    2.4988626214130966E-02    3.1328717695194167E-12    3.1328717702330635E-12    2.3170202134838763E-02    2.2809106783147091E-02    1.3399335797123089E-05    1.3398393893476124E-05    1.2743570787007122E-06    1.2743567688861603E-06    2.3998197625647796E-01    2.0429159329818883E-01    2.0525806272237304E-01    7.6138210070133658E+17    7.6138210070133658E+17    7.6138210070133658E+17    7.6138210070133658E+17
 5.5955691266669227E-01    5.4663011440836096E+00    4.0168705309805028E-02    4.0018859256838700E-02    3.4370437273519772E-12    3.4370437281241463E-12    4.4623583935628035E-02    4.3887120910118843E-02    2.2586828349716392E-05    2.2584547695814295E-05    1.9814491922437743E-06    1.9814491253606205E-06    4.2531077056259298E-01    3.6000204568308669E-01    1.9532131332848490E-01    7.6024591429488973E+17    7.6024591429488973E+17    7.6024591429488973E+17    7.6024591429488973E+17
 5.6200000000000006E-01    5.4183345801884064E+00    6.3272691216745988E-02    6.3077359827318769E-02    3.7602011251050914E-12    3.7602011261147090E-12    8.4171826777586736E-02    8.2710970691938793E-02    3.7379334022922110E-05    3.7373826027440671E-05    3.0427797281477832E-06    3.0427802521925347E-06    7.3751824682352729E-01    6.2157625499138192E-01    1.8659128756195148E-01    7.5946971039182771E+17    7.5946971039182771E+17    7.5946971039182771E+17    7.5946971039182771E+17
 5.6454386235912268E-01    5.3688366926744537E+00    1.0192581714278769E-01    1.0171613178797619E-01    4.1321074092920788E-12    4.1321074104264270E-12    1.6408715705998117E-01    1.6110586912878724E-01    6.3408198188269263E-05    6.3393294640621127E-05    4.7855746240703247E-06    4.7855766536969610E-06    1.3120758393426495E+00    1.1024618667165431E+00    1.7834223606683017E-01    7.5889606384533939E+17    7.5889606384533939E+17    7.5889606384533939E+17    7.5889606384533939E+17
 5.6699999999999995E-01    5.3214748327052774E+00    1.6178937426829146E-01    1.6167459524441247E-01    4.5268225787259177E-12    4.5268225801428288E-12    3.1388491078186193E-01    3.0797662263234388E-01    1.0587590434065824E-04    1.0583256552682369E-04    7.4397114136950099E-06    7.4397163988168799E-06    2.2913627110038917E+00    1.9229807718549063E+00    1.7118340017608841E-01    7.5850733064462592E+17    7.5850733064462592E+17    7.5850733064462592E+17    7.5850733064462592E+17
 5.6959527224208983E-01    5.2718839362508936E+00    2.6342896844550251E-01    2.6371483088798248E-01    4.9835404644564282E-12    4.9835404661054297E-12    6.2380015930529409E-01    6.1173859077106152E-01    1.8216365063129062E-04    1.8203620731273399E-04    1.1876424639789370E-05    1.1876436087798072E-05    4.1282846330376959E+00    3.4669950917893750E+00    1.6443294000196501E-01    7.5822229163690291E+17    7.5822229163690291E+17    7.5822229163690291E+17    7.5822229163690291E+17
 5.7199999999999995E-01    5.2263465786439083E+00    4.1235875135111955E-01    4.1362546349025092E-01    5.4451474217368086E-12    5.4451474236946102E-12    1.1765967879883006E+00    1.1535206432003193E+00    3.0088904537116194E-04    3.0056566119174126E-04    1.8285559839350458E-05    1.8285582381985751E-05    7.1051723971875091E+00    5.9821263384629724E+00    1.5887890303820873E-01    7.5803985584672218E+17    7.5803985584672218E+17    7.5803985584672218E+17    7.5803985584672218E+17
 5.7461331987876985E-01    5.1773050852315530E+00    6.6491000500464681E-01    6.6858454778013054E-01    5.9918357672824308E-12    5.9918357695850140E-12    2.3282241300683051E+00    2.2826391168524371E+00    5.1691414691224045E-04    5.1600046672338994E-04    2.9000502927049785E-05    2.9000547129638281E-05    1.2727548086306335E+01    1.0770192494385086E+01    1.5355710503443820E-01    7.5790428350854464E+17    7.5790428350854464E+17    7.5790428350854464E+17    7.5790428350854464E+17
 5.7699999999999996E-01    5.1329188653170634E+00    1.0155567745796745E+00    1.0236399959898939E+00    6.5353452140782381E-12    6.5353452167606854E-12    4.2959566271995451E+00    4.2136501781738875E+00    8.4197404299448200E-04    8.3964310662731196E-04    4.3663350138213594E-05    4.3663425470446166E-05    2.1460963900838074E+01    1.8283393274056916E+01    1.4928294015215821E-01    7.5782025633599898E+17    7.5782025633599898E+17    7.5782025633599898E+17    7.5782025633599898E+17
 5.7953836173279527E-01    5.0861292526482451E+00    1.5661956596115387E+00    1.5828525820438368E+00    7.1634812008199193E-12    7.1634812039572975E-12    8.1151701727689201E+00    7.9679748504114523E+00    1.4020055831754782E-03    1.3958142192268333E-03    6.6330635503663430E-05    6.6330764874849001E-05    3.6893299253877366E+01    3.1734221771377733E+01    1.4527896645423113E-01    7.5775928918661517E+17    7.5775928918661517E+17    7.5775928918661517E+17    7.5775928918661517E+17
 5.8199999999999996E-01    5.0411612933568755E+00    2.3340784563571488E+00    2.3647903211287726E+00    7.8256731048383364E-12    7.8256731085347707E-12    1.4718249227027986E+01    1.4486698731484255E+01    2.2699449737868063E-03    2.2525441038954326E-03    9.7368739490683254E-05    9.7368941435333072E-05    6.1134038815188120E+01    5.3327134539141213E+01    1.4186744832459608E-01    7.5771935977059123E+17    7.5771935977059123E+17    7.5771935977059123E+17    7.5771935977059123E+17
 5.8453253348596501E-01    4.9953131359096945E+00    3.4425087067150422E+00    3.4960383011284062E+00    8.5642659248699148E-12    8.5642659291898640E-12    2.6563705617135160E+01    2.6242887854419834E+01    3.6801799567221659E-03    3.6355342178008062E-03    1.4124987458310402E-04    1.4125019015061264E-04    1.0075682818318876E+02    8.9490847436548776E+01    1.3891437893326794E-01    7.5769122335340198E+17    7.5769122335340198E+17    7.5769122335340198E+17    7.5769122335340198E+17
 5.8699999999999997E-01    4.9510440068235466E+00    4.9427639886356030E+00    5.0299869907598174E+00    9.3410799995646219E-12    9.3410800045361616E-12    4.6262965516197937E+01    4.5949596635306875E+01    5.8314612786911878E-03    5.7263753868047130E-03    1.9931418227362149E-04    1.9931465094354358E-04    1.6103947124313089E+02    1.4624471211789592E+02    1.3768737252836202E-01    7.5767188815358387E+17    7.5767188815358387E+17    7.5767188815358387E+17    7.5767188815358387E+17
 5.8958420535415768E-01    4.9051009921288529E+00    7.0689336050073770E+00    7.2059685858333724E+00    1.0221725489837686E-11    1.0221725495717102E-11    7.9872436548427245E+01    8.0265617623278203E+01    9.2643095709932823E-03    8.9810874559632364E-03    2.7944895946917757E-04    2.7944963984343076E-04    2.5381832200239947E+02    2.3969566458812557E+02    1.3658525207394001E-01    7.5765764755326490E+17    7.5765764755326490E+17    7.5765764755326490E+17    7.5765764755326490E+17
