# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     7.80499112843076E-11   7.80499112843076E-11
    2      1      1     1.14697922350584E-13   2.29395844701168E-13
    3      2      1     6.62704370937219E-12   1.98811311281166E-11
    4      2      2     9.67785150001218E-06   3.87114060000487E-05
    6      3      3     1.06303319513938E-15   6.37819917083625E-15
    7      3      4     1.47614257980937E-11   1.03329980586656E-10
    9      4      5     3.18006898804002E-08   2.86206208923602E-07
   10      5      5     1.15316163115143E-12   1.15316163115143E-11
   11      5      6     3.85399653848572E-12   4.23939619233429E-11
   12      6      6     1.33595548014258E-09   1.60314657617109E-08
   13      6      7     3.59019535225980E-10   4.66725395793773E-09
   14      7      7     8.45578551416585E-09   1.18380997198322E-07
   15      7      8     2.53372206184124E-08   3.80058309276186E-07
   16      8      8     3.08443415417586E-09   4.93509464668137E-08
   17      8      9     1.59983021073237E-11   2.71971135824503E-10
   18      8     10     1.16560513790242E-09   2.09808924822436E-08
   19      9     10     1.40383396284312E-09   2.66728452940193E-08
   20     10     10     6.49641359903239E-11   1.29928271980648E-09
   21     10     11     8.86154159437981E-11   1.86092373481976E-09
   22     10     12     2.38440028154258E-10   5.24568061939368E-09
   23     11     12     1.22078190984672E-11   2.80779839264746E-10
   24     12     12     1.21301343102321E-11   2.91123223445570E-10
   25     12     13     4.52669175482284E-11   1.13167293870571E-09
   26     12     14     1.09102226602763E-11   2.83665789167183E-10
   27     13     14     1.99901260712117E-12   5.39733403922716E-11
   28     14     14     3.27513571417683E-12   9.17037999969513E-11
   29     14     15     3.05836494343402E-12   8.86925833595866E-11
   30     14     16     2.12257996545098E-11   6.36773989635295E-10
   31     15     16     1.97126682552824E-12   6.11092715913754E-11
   32     16     16     7.42338314332427E-12   2.37548260586377E-10
   33     16     17     3.13137218452201E-11   1.03335282089226E-09
   34     16     18     1.54035941411390E-11   5.23722200798726E-10
   35     17     18     3.28955131199581E-12   1.15134295919853E-10
   36     16     20     1.68831531692320E-11   6.07793514092353E-10
   37     17     20     9.95512620825717E-12   3.68339669705515E-10
   38     18     20     8.80472201851828E-12   3.34579436703695E-10
   39     19     20     1.14028578843239E-12   4.44711457488633E-11
   40     18     22     5.20652242013567E-12   2.08260896805427E-10
   41     19     22     1.11673431233417E-11   4.57861068057012E-10
   42     20     22     3.87955551733330E-11   1.62941331727998E-09
   43     20     23     7.61838095739584E-12   3.27590381168021E-10
   44     20     24     1.66547655847954E-11   7.32809685730999E-10
   45     21     24     1.55179139402282E-11   6.98306127310268E-10
   46     20     26     5.82008934675789E-12   2.67724109950863E-10
   47     22     25     2.32546079752901E-12   1.09296657483864E-10
   48     22     26     3.48514500776920E-12   1.67286960372922E-10
   49     22     27     4.26985088208790E-13   2.09222693222307E-11
   50     22     28     1.22053908910394E-12   6.10269544551970E-11
   51     23     28     8.07984221065197E-13   4.12071952743250E-11
   52     24     28     1.67520789108979E-12   8.71108103366690E-11
   53     24     29     2.21529436899496E-13   1.17410601556733E-11
   54     24     30     4.60902182682438E-13   2.48887178648516E-11
   55     25     30     1.06195765604922E-14   5.84076710827071E-13
   56     26     30     1.43051039283857E-13   8.01085819989597E-12
   57     26     31     3.61255347573586E-14   2.05915548116944E-12
   58     26     32     6.28314347017222E-14   3.64422321269989E-12
   59     27     32     7.37189000940553E-14   4.34941510554926E-12
   60     28     32     6.57412379954976E-14   3.94447427972986E-12
   61     28     33     1.93573222215490E-13   1.18079665551449E-11
   62     28     34     5.79947981222794E-13   3.59567748358132E-11
   63     29     34     2.18404330840881E-13   1.37594728429755E-11
   64     28     36     7.71595654694716E-14   4.93821219004618E-12
   65     29     36     1.12123566143565E-13   7.28803179933170E-12
   66     30     36     5.35945731209169E-14   3.53724182598051E-12
   67     30     37     1.17266922403784E-13   7.85688380105350E-12
   68     30     38     1.52953924175235E-13   1.04008668439160E-11
   69     31     38     1.10854267847870E-13   7.64894448150300E-12
   70     30     40     5.52287351587305E-14   3.86601146111114E-12
   70     32     38     2.13191803513497E-19   1.49234262459448E-17
   71     31     40     6.40131825371854E-14   4.54493596014016E-12
   72     32     40     9.80062460210197E-14   7.05644971351342E-12
   73     32     41     1.00992586391680E-13   7.37245880659262E-12
   74     32     42     3.86847974039719E-13   2.86267500789392E-11
   75     33     42     1.88913222078856E-12   1.41684916559142E-10
   76     32     44     5.21287474402546E-08   3.96178480545935E-06
   76     34     42     9.86629929729537E-18   7.49838746594448E-16
   77     34     43     3.24706978644894E-07   2.50024373556568E-05
   78     34     44     3.34654441382840E-06   2.61030464278615E-04
   79     35     44     3.69114080303637E-06   2.91600123439874E-04
   80     34     46     3.33295925216966E-06   2.66636740173573E-04
   81     35     46     1.14499819992280E-06   9.27448541937468E-05
   82     34     48     5.83822990476970E-06   4.78734852191116E-04
   82     36     46     5.38742036120526E-11   4.41768469618831E-09
   83     36     47     1.08427520855783E-05   8.99948423102997E-04
   84     36     48     3.46513423268317E-05   2.91071275545386E-03
   85     37     48     1.69590024065129E-05   1.44151520455359E-03
